"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.15Fixed4.6","0.15Fixed6.4","0.15Fixed8.2","0.15Tracking4.6","0.15Tracking6.4","0.15Tracking8.2","0.20Fixed4.6","0.20Fixed6.4","0.20Fixed8.2","0.20Tracking4.6","0.20Tracking6.4","0.20Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.35Fixed4.6","0.35Fixed6.4","0.35Fixed8.2","0.35Tracking4.6","0.35Tracking6.4","0.35Tracking8.2","0.40Fixed4.6","0.40Fixed6.4","0.40Fixed8.2","0.40Tracking4.6","0.40Tracking6.4","0.40Tracking8.2","0.45Fixed4.6","0.45Fixed6.4","0.45Fixed8.2","0.45Tracking4.6","0.45Tracking6.4","0.45Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.55Fixed4.6","0.55Fixed6.4","0.55Fixed8.2","0.55Tracking4.6","0.55Tracking6.4","0.55Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.65Fixed4.6","0.65Fixed6.4","0.65Fixed8.2","0.65Tracking4.6","0.65Tracking6.4","0.65Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2","0.90Fixed4.6","0.90Fixed6.4","0.90Fixed8.2","0.90Tracking4.6","0.90Tracking6.4","0.90Tracking8.2","0.95Fixed4.6","0.95Fixed6.4","0.95Fixed8.2","0.95Tracking4.6","0.95Tracking6.4","0.95Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.0450.4Central",-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7435.33,-7778.87,-8421.33,-7333.09,-7585.17,-7837.25,-7719.66,-8406.74,-9691.68,-7515.47,-8019.63,-8523.79,-8004.09,-9034.71,-10962.11,-7697.86,-8454.09,-9210.33,-8004.09,-9034.71,-10962.11,-7697.86,-8454.09,-9210.33,-8289.59,-9663.75,-12233.62,-7880.33,-8888.65,-9896.96,-8574.25,-10291.96,-13504.29,-8062.81,-9323.2,-10583.59,-8859.57,-10920.81,-14775.61,-8246.07,-9758.55,-11271.02,-8859.57,-10920.81,-14775.61,-8246.07,-9758.55,-11271.02,-9144.27,-11549.06,-16046.33,-8428.55,-10193.1,-11957.65,-9428.98,-12177.31,-17317.04,-8611.12,-10627.75,-12644.38,-9713.64,-12805.51,-18587.71,-8793.64,-11062.35,-13331.06,-9713.64,-12805.51,-18587.71,-8793.64,-11062.35,-13331.06,-9998.35,-13433.76,-19858.42,-8976.16,-11496.95,-14017.74,-10283.01,-14061.96,-21129.09,-9158.73,-11931.6,-14704.46,-10567.72,-14690.21,-22399.81,-9341.21,-12366.15,-15391.1,-10567.72,-14690.21,-22399.81,-9341.21,-12366.15,-15391.1,-10852.43,-15318.46,-23670.52,-9523.73,-12800.75,-16077.78,-11137.14,-15946.71,-24941.24,-9706.34,-13235.45,-16764.55,-11421.8,-16574.91,-26211.91,-9888.86,-13670.05,-17451.23
"0.0550.4Central",-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7151.13,-7038.67,-7382.21,-8024.67,-6874.28,-7126.36,-7378.44,-6926.37,-7613.45,-8898.39,-6597.94,-7102.1,-7606.26,-6814.19,-7844.81,-9772.21,-6321.61,-7077.84,-7834.08,-6814.19,-7844.81,-9772.21,-6321.61,-7077.84,-7834.08,-6703.31,-8077.47,-10647.34,-6045.38,-7053.7,-8062.01,-6591.41,-8309.12,-11521.45,-5769.16,-7029.55,-8289.94,-6480.31,-8541.55,-12396.35,-5493.89,-7006.37,-8518.84,-6480.31,-8541.55,-12396.35,-5493.89,-7006.37,-8518.84,-6368.46,-8773.25,-13270.52,-5217.67,-6982.22,-8746.77,-6256.62,-9004.95,-14144.68,-4941.56,-6958.19,-8974.82,-6144.72,-9236.59,-15018.79,-4665.39,-6934.1,-9202.81,-6144.72,-9236.59,-15018.79,-4665.39,-6934.1,-9202.81,-6032.88,-9468.29,-15892.95,-4389.22,-6910.01,-9430.8,-5920.98,-9699.93,-16767.06,-4113.11,-6885.98,-9658.84,-5809.14,-9931.63,-17641.23,-3836.89,-6861.83,-9886.78,-5809.14,-9931.63,-17641.23,-3836.89,-6861.83,-9886.78,-5697.3,-10163.33,-18515.39,-3560.72,-6837.74,-10114.77,-5585.46,-10395.03,-19389.56,-3284.66,-6813.77,-10342.87,-5473.56,-10626.67,-20263.67,-3008.49,-6789.68,-10570.86
"0.0360.4Central",-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-9676.99,-10020.53,-10662.99,-9636.9,-9888.98,-10141.06,-10357.95,-11045.03,-12329.97,-10278,-10782.16,-11286.32,-11038.99,-12069.61,-13997.01,-10919.11,-11675.34,-12431.58,-11038.99,-12069.61,-13997.01,-10919.11,-11675.34,-12431.58,-11720.87,-13095.03,-15664.9,-11560.28,-12568.6,-13576.91,-12402.09,-14119.8,-17332.13,-12201.46,-13461.85,-14722.24,-13083.83,-15145.07,-18999.87,-12843.25,-14355.73,-15868.2,-13083.83,-15145.07,-18999.87,-12843.25,-14355.73,-15868.2,-13765.08,-16169.87,-20667.14,-13484.43,-15248.98,-17013.53,-14446.34,-17194.67,-22334.4,-14125.68,-16142.31,-18158.94,-15127.56,-18219.43,-24001.63,-14766.89,-17035.6,-19304.31,-15127.56,-18219.43,-24001.63,-14766.89,-17035.6,-19304.31,-15808.82,-19244.23,-25668.89,-15408.1,-17928.89,-20449.68,-16490.04,-20268.99,-27336.12,-16049.35,-18822.22,-21595.08,-17171.3,-21293.79,-29003.39,-16690.53,-19715.47,-22740.42,-17171.3,-21293.79,-29003.39,-16690.53,-19715.47,-22740.42,-17852.56,-22318.59,-30670.65,-17331.74,-20608.76,-23885.79,-18533.82,-23343.39,-32337.92,-17973.02,-21502.13,-25031.23,-19215.04,-24368.15,-34005.15,-18614.23,-22395.42,-26176.6
"0.0460.4Central",-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-9280.33,-9623.87,-10266.33,-9178.09,-9430.17,-9682.25,-9564.66,-10251.74,-11536.68,-9360.47,-9864.63,-10368.79,-9849.09,-10879.71,-12807.11,-9542.86,-10299.09,-11055.33,-9849.09,-10879.71,-12807.11,-9542.86,-10299.09,-11055.33,-10134.59,-11508.75,-14078.62,-9725.33,-10733.65,-11741.96,-10419.25,-12136.96,-15349.29,-9907.81,-11168.2,-12428.59,-10704.57,-12765.81,-16620.61,-10091.07,-11603.55,-13116.02,-10704.57,-12765.81,-16620.61,-10091.07,-11603.55,-13116.02,-10989.27,-13394.06,-17891.33,-10273.55,-12038.1,-13802.65,-11273.98,-14022.31,-19162.04,-10456.12,-12472.75,-14489.38,-11558.64,-14650.51,-20432.71,-10638.64,-12907.35,-15176.06,-11558.64,-14650.51,-20432.71,-10638.64,-12907.35,-15176.06,-11843.35,-15278.76,-21703.42,-10821.16,-13341.95,-15862.74,-12128.01,-15906.96,-22974.09,-11003.73,-13776.6,-16549.46,-12412.72,-16535.21,-24244.81,-11186.21,-14211.15,-17236.1,-12412.72,-16535.21,-24244.81,-11186.21,-14211.15,-17236.1,-12697.43,-17163.46,-25515.52,-11368.73,-14645.75,-17922.78,-12982.14,-17791.71,-26786.24,-11551.34,-15080.45,-18609.55,-13266.8,-18419.91,-28056.91,-11733.86,-15515.05,-19296.23
"0.0560.4Central",-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8996.13,-8883.67,-9227.21,-9869.67,-8719.28,-8971.36,-9223.44,-8771.37,-9458.45,-10743.39,-8442.94,-8947.1,-9451.26,-8659.19,-9689.81,-11617.21,-8166.61,-8922.84,-9679.08,-8659.19,-9689.81,-11617.21,-8166.61,-8922.84,-9679.08,-8548.31,-9922.47,-12492.34,-7890.38,-8898.7,-9907.01,-8436.41,-10154.12,-13366.45,-7614.16,-8874.55,-10134.94,-8325.31,-10386.55,-14241.35,-7338.89,-8851.37,-10363.84,-8325.31,-10386.55,-14241.35,-7338.89,-8851.37,-10363.84,-8213.46,-10618.25,-15115.52,-7062.67,-8827.22,-10591.77,-8101.62,-10849.95,-15989.68,-6786.56,-8803.19,-10819.82,-7989.72,-11081.59,-16863.79,-6510.39,-8779.1,-11047.81,-7989.72,-11081.59,-16863.79,-6510.39,-8779.1,-11047.81,-7877.88,-11313.29,-17737.95,-6234.22,-8755.01,-11275.8,-7765.98,-11544.93,-18612.06,-5958.11,-8730.98,-11503.84,-7654.14,-11776.63,-19486.23,-5681.89,-8706.83,-11731.78,-7654.14,-11776.63,-19486.23,-5681.89,-8706.83,-11731.78,-7542.3,-12008.33,-20360.39,-5405.72,-8682.74,-11959.77,-7430.46,-12240.03,-21234.56,-5129.66,-8658.77,-12187.87,-7318.56,-12471.67,-22108.67,-4853.49,-8634.68,-12415.86
"0.0370.4Central",-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-11521.99,-11865.53,-12507.99,-11481.9,-11733.98,-11986.06,-12202.95,-12890.03,-14174.97,-12123,-12627.16,-13131.32,-12883.99,-13914.61,-15842.01,-12764.11,-13520.34,-14276.58,-12883.99,-13914.61,-15842.01,-12764.11,-13520.34,-14276.58,-13565.87,-14940.03,-17509.9,-13405.28,-14413.6,-15421.91,-14247.09,-15964.8,-19177.13,-14046.46,-15306.85,-16567.24,-14928.83,-16990.07,-20844.87,-14688.25,-16200.73,-17713.2,-14928.83,-16990.07,-20844.87,-14688.25,-16200.73,-17713.2,-15610.08,-18014.87,-22512.14,-15329.43,-17093.98,-18858.53,-16291.34,-19039.67,-24179.4,-15970.68,-17987.31,-20003.94,-16972.56,-20064.43,-25846.63,-16611.89,-18880.6,-21149.31,-16972.56,-20064.43,-25846.63,-16611.89,-18880.6,-21149.31,-17653.82,-21089.23,-27513.89,-17253.1,-19773.89,-22294.68,-18335.04,-22113.99,-29181.12,-17894.35,-20667.22,-23440.08,-19016.3,-23138.79,-30848.39,-18535.53,-21560.47,-24585.42,-19016.3,-23138.79,-30848.39,-18535.53,-21560.47,-24585.42,-19697.56,-24163.59,-32515.65,-19176.74,-22453.76,-25730.79,-20378.82,-25188.39,-34182.92,-19818.02,-23347.13,-26876.23,-21060.04,-26213.15,-35850.15,-20459.23,-24240.42,-28021.6
"0.0470.4Central",-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-11125.33,-11468.87,-12111.33,-11023.09,-11275.17,-11527.25,-11409.66,-12096.74,-13381.68,-11205.47,-11709.63,-12213.79,-11694.09,-12724.71,-14652.11,-11387.86,-12144.09,-12900.33,-11694.09,-12724.71,-14652.11,-11387.86,-12144.09,-12900.33,-11979.59,-13353.75,-15923.62,-11570.33,-12578.65,-13586.96,-12264.25,-13981.96,-17194.29,-11752.81,-13013.2,-14273.59,-12549.57,-14610.81,-18465.61,-11936.07,-13448.55,-14961.02,-12549.57,-14610.81,-18465.61,-11936.07,-13448.55,-14961.02,-12834.27,-15239.06,-19736.33,-12118.55,-13883.1,-15647.65,-13118.98,-15867.31,-21007.04,-12301.12,-14317.75,-16334.38,-13403.64,-16495.51,-22277.71,-12483.64,-14752.35,-17021.06,-13403.64,-16495.51,-22277.71,-12483.64,-14752.35,-17021.06,-13688.35,-17123.76,-23548.42,-12666.16,-15186.95,-17707.74,-13973.01,-17751.96,-24819.09,-12848.73,-15621.6,-18394.46,-14257.72,-18380.21,-26089.81,-13031.21,-16056.15,-19081.1,-14257.72,-18380.21,-26089.81,-13031.21,-16056.15,-19081.1,-14542.43,-19008.46,-27360.52,-13213.73,-16490.75,-19767.78,-14827.14,-19636.71,-28631.24,-13396.34,-16925.45,-20454.55,-15111.8,-20264.91,-29901.91,-13578.86,-17360.05,-21141.23
"0.0570.4Central",-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10841.13,-10728.67,-11072.21,-11714.67,-10564.28,-10816.36,-11068.44,-10616.37,-11303.45,-12588.39,-10287.94,-10792.1,-11296.26,-10504.19,-11534.81,-13462.21,-10011.61,-10767.84,-11524.08,-10504.19,-11534.81,-13462.21,-10011.61,-10767.84,-11524.08,-10393.31,-11767.47,-14337.34,-9735.38,-10743.7,-11752.01,-10281.41,-11999.12,-15211.45,-9459.16,-10719.55,-11979.94,-10170.31,-12231.55,-16086.35,-9183.89,-10696.37,-12208.84,-10170.31,-12231.55,-16086.35,-9183.89,-10696.37,-12208.84,-10058.46,-12463.25,-16960.52,-8907.67,-10672.22,-12436.77,-9946.62,-12694.95,-17834.68,-8631.56,-10648.19,-12664.82,-9834.72,-12926.59,-18708.79,-8355.39,-10624.1,-12892.81,-9834.72,-12926.59,-18708.79,-8355.39,-10624.1,-12892.81,-9722.88,-13158.29,-19582.95,-8079.22,-10600.01,-13120.8,-9610.98,-13389.93,-20457.06,-7803.11,-10575.98,-13348.84,-9499.14,-13621.63,-21331.23,-7526.89,-10551.83,-13576.78,-9499.14,-13621.63,-21331.23,-7526.89,-10551.83,-13576.78,-9387.3,-13853.33,-22205.39,-7250.72,-10527.74,-13804.77,-9275.46,-14085.03,-23079.56,-6974.66,-10503.77,-14032.87,-9163.56,-14316.67,-23953.67,-6698.49,-10479.68,-14260.86
"0.0380.4Central",-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-13366.99,-13710.53,-14352.99,-13326.9,-13578.98,-13831.06,-14047.95,-14735.03,-16019.97,-13968,-14472.16,-14976.32,-14728.99,-15759.61,-17687.01,-14609.11,-15365.34,-16121.58,-14728.99,-15759.61,-17687.01,-14609.11,-15365.34,-16121.58,-15410.87,-16785.03,-19354.9,-15250.28,-16258.6,-17266.91,-16092.09,-17809.8,-21022.13,-15891.46,-17151.85,-18412.24,-16773.83,-18835.07,-22689.87,-16533.25,-18045.73,-19558.2,-16773.83,-18835.07,-22689.87,-16533.25,-18045.73,-19558.2,-17455.08,-19859.87,-24357.14,-17174.43,-18938.98,-20703.53,-18136.34,-20884.67,-26024.4,-17815.68,-19832.31,-21848.94,-18817.56,-21909.43,-27691.63,-18456.89,-20725.6,-22994.31,-18817.56,-21909.43,-27691.63,-18456.89,-20725.6,-22994.31,-19498.82,-22934.23,-29358.89,-19098.1,-21618.89,-24139.68,-20180.04,-23958.99,-31026.12,-19739.35,-22512.22,-25285.08,-20861.3,-24983.79,-32693.39,-20380.53,-23405.47,-26430.42,-20861.3,-24983.79,-32693.39,-20380.53,-23405.47,-26430.42,-21542.56,-26008.59,-34360.65,-21021.74,-24298.76,-27575.79,-22223.82,-27033.39,-36027.92,-21663.02,-25192.13,-28721.23,-22905.04,-28058.15,-37695.15,-22304.23,-26085.42,-29866.6
"0.0480.4Central",-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12970.33,-13313.87,-13956.33,-12868.09,-13120.17,-13372.25,-13254.66,-13941.74,-15226.68,-13050.47,-13554.63,-14058.79,-13539.09,-14569.71,-16497.11,-13232.86,-13989.09,-14745.33,-13539.09,-14569.71,-16497.11,-13232.86,-13989.09,-14745.33,-13824.59,-15198.75,-17768.62,-13415.33,-14423.65,-15431.96,-14109.25,-15826.96,-19039.29,-13597.81,-14858.2,-16118.59,-14394.57,-16455.81,-20310.61,-13781.07,-15293.55,-16806.02,-14394.57,-16455.81,-20310.61,-13781.07,-15293.55,-16806.02,-14679.27,-17084.06,-21581.33,-13963.55,-15728.1,-17492.65,-14963.98,-17712.31,-22852.04,-14146.12,-16162.75,-18179.38,-15248.64,-18340.51,-24122.71,-14328.64,-16597.35,-18866.06,-15248.64,-18340.51,-24122.71,-14328.64,-16597.35,-18866.06,-15533.35,-18968.76,-25393.42,-14511.16,-17031.95,-19552.74,-15818.01,-19596.96,-26664.09,-14693.73,-17466.6,-20239.46,-16102.72,-20225.21,-27934.81,-14876.21,-17901.15,-20926.1,-16102.72,-20225.21,-27934.81,-14876.21,-17901.15,-20926.1,-16387.43,-20853.46,-29205.52,-15058.73,-18335.75,-21612.78,-16672.14,-21481.71,-30476.24,-15241.34,-18770.45,-22299.55,-16956.8,-22109.91,-31746.91,-15423.86,-19205.05,-22986.23
"0.0580.4Central",-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12686.13,-12573.67,-12917.21,-13559.67,-12409.28,-12661.36,-12913.44,-12461.37,-13148.45,-14433.39,-12132.94,-12637.1,-13141.26,-12349.19,-13379.81,-15307.21,-11856.61,-12612.84,-13369.08,-12349.19,-13379.81,-15307.21,-11856.61,-12612.84,-13369.08,-12238.31,-13612.47,-16182.34,-11580.38,-12588.7,-13597.01,-12126.41,-13844.12,-17056.45,-11304.16,-12564.55,-13824.94,-12015.31,-14076.55,-17931.35,-11028.89,-12541.37,-14053.84,-12015.31,-14076.55,-17931.35,-11028.89,-12541.37,-14053.84,-11903.46,-14308.25,-18805.52,-10752.67,-12517.22,-14281.77,-11791.62,-14539.95,-19679.68,-10476.56,-12493.19,-14509.82,-11679.72,-14771.59,-20553.79,-10200.39,-12469.1,-14737.81,-11679.72,-14771.59,-20553.79,-10200.39,-12469.1,-14737.81,-11567.88,-15003.29,-21427.95,-9924.22,-12445.01,-14965.8,-11455.98,-15234.93,-22302.06,-9648.11,-12420.98,-15193.84,-11344.14,-15466.63,-23176.23,-9371.89,-12396.83,-15421.78,-11344.14,-15466.63,-23176.23,-9371.89,-12396.83,-15421.78,-11232.3,-15698.33,-24050.39,-9095.72,-12372.74,-15649.77,-11120.46,-15930.03,-24924.56,-8819.66,-12348.77,-15877.87,-11008.56,-16161.67,-25798.67,-8543.49,-12324.68,-16105.86
"0.0390.4Central",-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-15211.99,-15555.53,-16197.99,-15171.9,-15423.98,-15676.06,-15892.95,-16580.03,-17864.97,-15813,-16317.16,-16821.32,-16573.99,-17604.61,-19532.01,-16454.11,-17210.34,-17966.58,-16573.99,-17604.61,-19532.01,-16454.11,-17210.34,-17966.58,-17255.87,-18630.03,-21199.9,-17095.28,-18103.6,-19111.91,-17937.09,-19654.8,-22867.13,-17736.46,-18996.85,-20257.24,-18618.83,-20680.07,-24534.87,-18378.25,-19890.73,-21403.2,-18618.83,-20680.07,-24534.87,-18378.25,-19890.73,-21403.2,-19300.08,-21704.87,-26202.14,-19019.43,-20783.98,-22548.53,-19981.34,-22729.67,-27869.4,-19660.68,-21677.31,-23693.94,-20662.56,-23754.43,-29536.63,-20301.89,-22570.6,-24839.31,-20662.56,-23754.43,-29536.63,-20301.89,-22570.6,-24839.31,-21343.82,-24779.23,-31203.89,-20943.1,-23463.89,-25984.68,-22025.04,-25803.99,-32871.12,-21584.35,-24357.22,-27130.08,-22706.3,-26828.79,-34538.39,-22225.53,-25250.47,-28275.42,-22706.3,-26828.79,-34538.39,-22225.53,-25250.47,-28275.42,-23387.56,-27853.59,-36205.65,-22866.74,-26143.76,-29420.79,-24068.82,-28878.39,-37872.92,-23508.02,-27037.13,-30566.23,-24750.04,-29903.15,-39540.15,-24149.23,-27930.42,-31711.6
"0.0490.4Central",-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14815.33,-15158.87,-15801.33,-14713.09,-14965.17,-15217.25,-15099.66,-15786.74,-17071.68,-14895.47,-15399.63,-15903.79,-15384.09,-16414.71,-18342.11,-15077.86,-15834.09,-16590.33,-15384.09,-16414.71,-18342.11,-15077.86,-15834.09,-16590.33,-15669.59,-17043.75,-19613.62,-15260.33,-16268.65,-17276.96,-15954.25,-17671.96,-20884.29,-15442.81,-16703.2,-17963.59,-16239.57,-18300.81,-22155.61,-15626.07,-17138.55,-18651.02,-16239.57,-18300.81,-22155.61,-15626.07,-17138.55,-18651.02,-16524.27,-18929.06,-23426.33,-15808.55,-17573.1,-19337.65,-16808.98,-19557.31,-24697.04,-15991.12,-18007.75,-20024.38,-17093.64,-20185.51,-25967.71,-16173.64,-18442.35,-20711.06,-17093.64,-20185.51,-25967.71,-16173.64,-18442.35,-20711.06,-17378.35,-20813.76,-27238.42,-16356.16,-18876.95,-21397.74,-17663.01,-21441.96,-28509.09,-16538.73,-19311.6,-22084.46,-17947.72,-22070.21,-29779.81,-16721.21,-19746.15,-22771.1,-17947.72,-22070.21,-29779.81,-16721.21,-19746.15,-22771.1,-18232.43,-22698.46,-31050.52,-16903.73,-20180.75,-23457.78,-18517.14,-23326.71,-32321.24,-17086.34,-20615.45,-24144.55,-18801.8,-23954.91,-33591.91,-17268.86,-21050.05,-24831.23
"0.0590.4Central",-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14531.13,-14418.67,-14762.21,-15404.67,-14254.28,-14506.36,-14758.44,-14306.37,-14993.45,-16278.39,-13977.94,-14482.1,-14986.26,-14194.19,-15224.81,-17152.21,-13701.61,-14457.84,-15214.08,-14194.19,-15224.81,-17152.21,-13701.61,-14457.84,-15214.08,-14083.31,-15457.47,-18027.34,-13425.38,-14433.7,-15442.01,-13971.41,-15689.12,-18901.45,-13149.16,-14409.55,-15669.94,-13860.31,-15921.55,-19776.35,-12873.89,-14386.37,-15898.84,-13860.31,-15921.55,-19776.35,-12873.89,-14386.37,-15898.84,-13748.46,-16153.25,-20650.52,-12597.67,-14362.22,-16126.77,-13636.62,-16384.95,-21524.68,-12321.56,-14338.19,-16354.82,-13524.72,-16616.59,-22398.79,-12045.39,-14314.1,-16582.81,-13524.72,-16616.59,-22398.79,-12045.39,-14314.1,-16582.81,-13412.88,-16848.29,-23272.95,-11769.22,-14290.01,-16810.8,-13300.98,-17079.93,-24147.06,-11493.11,-14265.98,-17038.84,-13189.14,-17311.63,-25021.23,-11216.89,-14241.83,-17266.78,-13189.14,-17311.63,-25021.23,-11216.89,-14241.83,-17266.78,-13077.3,-17543.33,-25895.39,-10940.72,-14217.74,-17494.77,-12965.46,-17775.03,-26769.56,-10664.66,-14193.77,-17722.87,-12853.56,-18006.67,-27643.67,-10388.49,-14169.68,-17950.86
"0.0330.5Central",-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-3565.13,-3908.67,-4551.14,-3525.05,-3777.13,-4029.21,-4246.1,-4933.18,-6218.11,-4166.15,-4670.31,-5174.46,-4927.13,-5957.76,-7885.16,-4807.25,-5563.49,-6319.72,-4927.13,-5957.76,-7885.16,-4807.25,-5563.49,-6319.72,-5609.02,-6983.18,-9553.04,-5448.43,-6456.74,-7465.06,-6290.24,-8007.94,-11220.27,-6089.6,-7350,-8610.39,-6971.97,-9033.22,-12888.01,-6731.4,-8243.87,-9756.34,-6971.97,-9033.22,-12888.01,-6731.4,-8243.87,-9756.34,-7653.23,-10058.02,-14555.28,-7372.57,-9137.13,-10901.68,-8334.49,-11082.82,-16222.55,-8013.82,-10030.45,-12047.08,-9015.71,-12107.58,-17889.77,-8655.03,-10923.74,-13192.45,-9015.71,-12107.58,-17889.77,-8655.03,-10923.74,-13192.45,-9696.97,-13132.38,-19557.04,-9296.25,-11817.03,-14337.82,-10378.19,-14157.14,-21224.27,-9937.5,-12710.36,-15483.23,-11059.45,-15181.94,-22891.53,-10578.67,-13603.62,-16628.56,-11059.45,-15181.94,-22891.53,-10578.67,-13603.62,-16628.56,-11740.7,-16206.74,-24558.8,-11219.88,-14496.91,-17773.93,-12421.96,-17231.54,-26226.07,-11861.17,-15390.27,-18919.37,-13103.18,-18256.3,-27893.29,-12502.38,-16283.56,-20064.74
"0.0430.5Central",-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-2884.27,-3168.47,-3512.01,-4154.48,-3066.24,-3318.32,-3570.4,-3452.81,-4139.89,-5424.82,-3248.62,-3752.78,-4256.93,-3737.23,-4767.86,-6695.26,-3431,-4187.24,-4943.47,-3737.23,-4767.86,-6695.26,-3431,-4187.24,-4943.47,-4022.74,-5396.9,-7966.76,-3613.48,-4621.79,-5630.11,-4307.4,-6025.1,-9237.43,-3795.95,-5056.35,-6316.74,-4592.71,-6653.96,-10508.75,-3979.22,-5491.69,-7004.16,-4592.71,-6653.96,-10508.75,-3979.22,-5491.69,-7004.16,-4877.42,-7282.21,-11779.47,-4161.69,-5926.25,-7690.8,-5162.13,-7910.46,-13050.19,-4344.26,-6360.89,-8377.52,-5446.79,-8538.66,-14320.85,-4526.78,-6795.49,-9064.2,-5446.79,-8538.66,-14320.85,-4526.78,-6795.49,-9064.2,-5731.5,-9166.91,-15591.57,-4709.31,-7230.09,-9750.88,-6016.16,-9795.11,-16862.24,-4891.88,-7664.74,-10437.61,-6300.87,-10423.36,-18132.95,-5074.35,-8099.3,-11124.24,-6300.87,-10423.36,-18132.95,-5074.35,-8099.3,-11124.24,-6585.57,-11051.61,-19403.67,-5256.87,-8533.9,-11810.92,-6870.28,-11679.86,-20674.39,-5439.49,-8968.59,-12497.69,-7154.94,-12308.06,-21945.05,-5622.01,-9403.19,-13184.37
