"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.15Fixed4.6","0.15Fixed6.4","0.15Fixed8.2","0.15Tracking4.6","0.15Tracking6.4","0.15Tracking8.2","0.20Fixed4.6","0.20Fixed6.4","0.20Fixed8.2","0.20Tracking4.6","0.20Tracking6.4","0.20Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.35Fixed4.6","0.35Fixed6.4","0.35Fixed8.2","0.35Tracking4.6","0.35Tracking6.4","0.35Tracking8.2","0.40Fixed4.6","0.40Fixed6.4","0.40Fixed8.2","0.40Tracking4.6","0.40Tracking6.4","0.40Tracking8.2","0.45Fixed4.6","0.45Fixed6.4","0.45Fixed8.2","0.45Tracking4.6","0.45Tracking6.4","0.45Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.55Fixed4.6","0.55Fixed6.4","0.55Fixed8.2","0.55Tracking4.6","0.55Tracking6.4","0.55Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.65Fixed4.6","0.65Fixed6.4","0.65Fixed8.2","0.65Tracking4.6","0.65Tracking6.4","0.65Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2","0.90Fixed4.6","0.90Fixed6.4","0.90Fixed8.2","0.90Tracking4.6","0.90Tracking6.4","0.90Tracking8.2","0.95Fixed4.6","0.95Fixed6.4","0.95Fixed8.2","0.95Tracking4.6","0.95Tracking6.4","0.95Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.05190.5Northern",-9430,-9430,-9430,-9430,-9430,-9430,-9430,-9430,-9430,-9430,-9430,-9430,-9396.1,-9739.64,-10382.1,-9270.77,-9522.85,-9774.92,-9362.36,-10049.44,-11334.38,-9114.2,-9618.35,-10122.51,-9328.69,-10359.31,-12286.71,-8953.21,-9709.44,-10465.68,-9328.69,-10359.31,-12286.71,-8953.21,-9709.44,-10465.68,-9296.2,-10670.36,-13240.23,-8794.48,-9802.8,-10811.11,-9262.8,-10980.51,-14192.84,-8635.82,-9896.21,-11156.61,-9230.2,-11291.45,-15146.24,-8478,-9990.47,-11502.95,-9230.2,-11291.45,-15146.24,-8478,-9990.47,-11502.95,-9196.86,-11601.65,-16098.91,-8319.33,-10083.89,-11848.44,-9163.47,-11911.8,-17051.53,-8160.72,-10177.35,-12193.98,-9130.07,-12221.94,-18004.14,-8002.11,-10270.82,-12539.53,-9130.07,-12221.94,-18004.14,-8002.11,-10270.82,-12539.53,-9096.74,-12532.15,-18956.81,-7843.45,-10364.24,-12885.02,-9063.34,-12842.29,-19909.42,-7684.84,-10457.7,-13230.57,-9030.01,-13152.5,-20862.09,-7526.17,-10551.12,-13576.06,-9030.01,-13152.5,-20862.09,-7526.17,-10551.12,-13576.06,-8996.61,-13462.64,-21814.71,-7367.56,-10644.59,-13921.61,-8963.27,-13772.85,-22767.38,-7208.95,-10738.05,-14267.16,-8929.94,-14083.05,-23720.05,-7050.34,-10831.52,-14612.7
"0.03200.5Northern",-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10841.66,-11185.2,-11827.66,-10826.83,-11078.91,-11330.98,-11573.42,-12260.5,-13545.44,-11545.38,-12049.53,-12553.69,-12305.23,-13335.85,-15263.25,-12261.07,-13017.3,-13773.54,-12305.23,-13335.85,-15263.25,-12261.07,-13017.3,-13773.54,-13037.8,-14411.96,-16981.83,-12978.22,-13986.54,-14994.85,-13769.78,-15487.49,-18699.82,-13695.42,-14955.81,-16216.21,-14502.28,-16563.53,-20418.32,-14413.16,-15925.63,-17438.11,-14502.28,-16563.53,-20418.32,-14413.16,-15925.63,-17438.11,-15234.3,-17639.09,-22136.35,-15130.35,-16894.91,-18659.46,-15966.29,-18714.62,-23854.35,-15847.58,-17864.21,-19880.84,-16698.27,-19790.14,-25572.34,-16564.81,-18833.52,-21102.23,-16698.27,-19790.14,-25572.34,-16564.81,-18833.52,-21102.23,-17430.3,-20865.71,-27290.37,-17282.01,-19802.8,-22323.58,-18162.28,-21941.23,-29008.36,-17999.24,-20772.1,-23544.97,-18894.31,-23016.8,-30726.39,-18716.43,-21741.38,-24766.32,-18894.31,-23016.8,-30726.39,-18716.43,-21741.38,-24766.32,-19626.29,-24092.32,-32444.39,-19433.66,-22710.69,-25987.71,-20358.31,-25167.89,-34162.42,-20150.89,-23679.99,-27209.1,-21090.34,-26243.45,-35880.45,-20868.12,-24649.3,-28430.48
"0.04200.5Northern",-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10458.88,-10802.42,-11444.88,-10388.8,-10640.88,-10892.95,-10807.89,-11494.97,-12779.91,-10669.79,-11173.94,-11678.1,-11156.96,-12187.58,-14114.98,-10947.14,-11703.37,-12459.61,-11156.96,-12187.58,-14114.98,-10947.14,-11703.37,-12459.61,-11507,-12881.16,-15451.03,-11226.35,-12234.67,-13242.98,-11856.29,-13574,-16786.33,-11505.62,-12766.01,-14026.41,-12206.24,-14267.49,-18122.28,-11785.58,-13298.05,-14810.53,-12206.24,-14267.49,-18122.28,-11785.58,-13298.05,-14810.53,-12555.58,-14960.37,-19457.63,-12064.84,-13829.4,-15593.95,-12904.88,-15653.21,-20792.94,-12344.15,-14360.78,-16377.41,-13254.17,-16346.04,-22128.24,-12623.46,-14892.17,-17160.88,-13254.17,-16346.04,-22128.24,-12623.46,-14892.17,-17160.88,-13603.52,-17038.93,-23463.59,-12902.73,-15423.52,-17944.3,-13952.81,-17731.76,-24798.89,-13182.04,-15954.9,-18727.77,-14302.16,-18424.65,-26134.24,-13461.3,-16486.25,-19511.19,-14302.16,-18424.65,-26134.24,-13461.3,-16486.25,-19511.19,-14651.45,-19117.48,-27469.55,-13740.61,-17017.64,-20294.66,-15000.79,-19810.37,-28804.9,-14019.92,-17549.02,-21078.13,-15350.14,-20503.25,-30140.25,-14299.23,-18080.41,-21861.59
"0.05200.5Northern",-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10110,-10076.1,-10419.64,-11062.1,-9950.77,-10202.85,-10454.92,-10042.36,-10729.44,-12014.38,-9794.2,-10298.35,-10802.51,-10008.69,-11039.31,-12966.71,-9633.21,-10389.44,-11145.68,-10008.69,-11039.31,-12966.71,-9633.21,-10389.44,-11145.68,-9976.2,-11350.36,-13920.23,-9474.48,-10482.8,-11491.11,-9942.8,-11660.51,-14872.84,-9315.82,-10576.21,-11836.61,-9910.2,-11971.45,-15826.24,-9158,-10670.47,-12182.95,-9910.2,-11971.45,-15826.24,-9158,-10670.47,-12182.95,-9876.86,-12281.65,-16778.91,-8999.33,-10763.89,-12528.44,-9843.47,-12591.8,-17731.53,-8840.72,-10857.35,-12873.98,-9810.07,-12901.94,-18684.14,-8682.11,-10950.82,-13219.53,-9810.07,-12901.94,-18684.14,-8682.11,-10950.82,-13219.53,-9776.74,-13212.15,-19636.81,-8523.45,-11044.24,-13565.02,-9743.34,-13522.29,-20589.42,-8364.84,-11137.7,-13910.57,-9710.01,-13832.5,-21542.09,-8206.17,-11231.12,-14256.06,-9710.01,-13832.5,-21542.09,-8206.17,-11231.12,-14256.06,-9676.61,-14142.64,-22494.71,-8047.56,-11324.59,-14601.61,-9643.27,-14452.85,-23447.38,-7888.95,-11418.05,-14947.16,-9609.94,-14763.05,-24400.05,-7730.34,-11511.52,-15292.7
"0.03210.5Northern",-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-11521.66,-11865.2,-12507.66,-11506.83,-11758.91,-12010.98,-12253.42,-12940.5,-14225.44,-12225.38,-12729.53,-13233.69,-12985.23,-14015.85,-15943.25,-12941.07,-13697.3,-14453.54,-12985.23,-14015.85,-15943.25,-12941.07,-13697.3,-14453.54,-13717.8,-15091.96,-17661.83,-13658.22,-14666.54,-15674.85,-14449.78,-16167.49,-19379.82,-14375.42,-15635.81,-16896.21,-15182.28,-17243.53,-21098.32,-15093.16,-16605.63,-18118.11,-15182.28,-17243.53,-21098.32,-15093.16,-16605.63,-18118.11,-15914.3,-18319.09,-22816.35,-15810.35,-17574.91,-19339.46,-16646.29,-19394.62,-24534.35,-16527.58,-18544.21,-20560.84,-17378.27,-20470.14,-26252.34,-17244.81,-19513.52,-21782.23,-17378.27,-20470.14,-26252.34,-17244.81,-19513.52,-21782.23,-18110.3,-21545.71,-27970.37,-17962.01,-20482.8,-23003.58,-18842.28,-22621.23,-29688.36,-18679.24,-21452.1,-24224.97,-19574.31,-23696.8,-31406.39,-19396.43,-22421.38,-25446.32,-19574.31,-23696.8,-31406.39,-19396.43,-22421.38,-25446.32,-20306.29,-24772.32,-33124.39,-20113.66,-23390.69,-26667.71,-21038.31,-25847.89,-34842.42,-20830.89,-24359.99,-27889.1,-21770.34,-26923.45,-36560.45,-21548.12,-25329.3,-29110.48
"0.04210.5Northern",-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-11138.88,-11482.42,-12124.88,-11068.8,-11320.88,-11572.95,-11487.89,-12174.97,-13459.91,-11349.79,-11853.94,-12358.1,-11836.96,-12867.58,-14794.98,-11627.14,-12383.37,-13139.61,-11836.96,-12867.58,-14794.98,-11627.14,-12383.37,-13139.61,-12187,-13561.16,-16131.03,-11906.35,-12914.67,-13922.98,-12536.29,-14254,-17466.33,-12185.62,-13446.01,-14706.41,-12886.24,-14947.49,-18802.28,-12465.58,-13978.05,-15490.53,-12886.24,-14947.49,-18802.28,-12465.58,-13978.05,-15490.53,-13235.58,-15640.37,-20137.63,-12744.84,-14509.4,-16273.95,-13584.88,-16333.21,-21472.94,-13024.15,-15040.78,-17057.41,-13934.17,-17026.04,-22808.24,-13303.46,-15572.17,-17840.88,-13934.17,-17026.04,-22808.24,-13303.46,-15572.17,-17840.88,-14283.52,-17718.93,-24143.59,-13582.73,-16103.52,-18624.3,-14632.81,-18411.76,-25478.89,-13862.04,-16634.9,-19407.77,-14982.16,-19104.65,-26814.24,-14141.3,-17166.25,-20191.19,-14982.16,-19104.65,-26814.24,-14141.3,-17166.25,-20191.19,-15331.45,-19797.48,-28149.55,-14420.61,-17697.64,-20974.66,-15680.79,-20490.37,-29484.9,-14699.92,-18229.02,-21758.13,-16030.14,-21183.25,-30820.25,-14979.23,-18760.41,-22541.59
"0.05210.5Northern",-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10790,-10756.1,-11099.64,-11742.1,-10630.77,-10882.85,-11134.92,-10722.36,-11409.44,-12694.38,-10474.2,-10978.35,-11482.51,-10688.69,-11719.31,-13646.71,-10313.21,-11069.44,-11825.68,-10688.69,-11719.31,-13646.71,-10313.21,-11069.44,-11825.68,-10656.2,-12030.36,-14600.23,-10154.48,-11162.8,-12171.11,-10622.8,-12340.51,-15552.84,-9995.82,-11256.21,-12516.61,-10590.2,-12651.45,-16506.24,-9838,-11350.47,-12862.95,-10590.2,-12651.45,-16506.24,-9838,-11350.47,-12862.95,-10556.86,-12961.65,-17458.91,-9679.33,-11443.89,-13208.44,-10523.47,-13271.8,-18411.53,-9520.72,-11537.35,-13553.98,-10490.07,-13581.94,-19364.14,-9362.11,-11630.82,-13899.53,-10490.07,-13581.94,-19364.14,-9362.11,-11630.82,-13899.53,-10456.74,-13892.15,-20316.81,-9203.45,-11724.24,-14245.02,-10423.34,-14202.29,-21269.42,-9044.84,-11817.7,-14590.57,-10390.01,-14512.5,-22222.09,-8886.17,-11911.12,-14936.06,-10390.01,-14512.5,-22222.09,-8886.17,-11911.12,-14936.06,-10356.61,-14822.64,-23174.71,-8727.56,-12004.59,-15281.61,-10323.27,-15132.85,-24127.38,-8568.95,-12098.05,-15627.16,-10289.94,-15443.05,-25080.05,-8410.34,-12191.52,-15972.7
"0.03220.5Northern",-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-12201.66,-12545.2,-13187.66,-12186.83,-12438.91,-12690.98,-12933.42,-13620.5,-14905.44,-12905.38,-13409.53,-13913.69,-13665.23,-14695.85,-16623.25,-13621.07,-14377.3,-15133.54,-13665.23,-14695.85,-16623.25,-13621.07,-14377.3,-15133.54,-14397.8,-15771.96,-18341.83,-14338.22,-15346.54,-16354.85,-15129.78,-16847.49,-20059.82,-15055.42,-16315.81,-17576.21,-15862.28,-17923.53,-21778.32,-15773.16,-17285.63,-18798.11,-15862.28,-17923.53,-21778.32,-15773.16,-17285.63,-18798.11,-16594.3,-18999.09,-23496.35,-16490.35,-18254.91,-20019.46,-17326.29,-20074.62,-25214.35,-17207.58,-19224.21,-21240.84,-18058.27,-21150.14,-26932.34,-17924.81,-20193.52,-22462.23,-18058.27,-21150.14,-26932.34,-17924.81,-20193.52,-22462.23,-18790.3,-22225.71,-28650.37,-18642.01,-21162.8,-23683.58,-19522.28,-23301.23,-30368.36,-19359.24,-22132.1,-24904.97,-20254.31,-24376.8,-32086.39,-20076.43,-23101.38,-26126.32,-20254.31,-24376.8,-32086.39,-20076.43,-23101.38,-26126.32,-20986.29,-25452.32,-33804.39,-20793.66,-24070.69,-27347.71,-21718.31,-26527.89,-35522.42,-21510.89,-25039.99,-28569.1,-22450.34,-27603.45,-37240.45,-22228.12,-26009.3,-29790.48
"0.04220.5Northern",-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11818.88,-12162.42,-12804.88,-11748.8,-12000.88,-12252.95,-12167.89,-12854.97,-14139.91,-12029.79,-12533.94,-13038.1,-12516.96,-13547.58,-15474.98,-12307.14,-13063.37,-13819.61,-12516.96,-13547.58,-15474.98,-12307.14,-13063.37,-13819.61,-12867,-14241.16,-16811.03,-12586.35,-13594.67,-14602.98,-13216.29,-14934,-18146.33,-12865.62,-14126.01,-15386.41,-13566.24,-15627.49,-19482.28,-13145.58,-14658.05,-16170.53,-13566.24,-15627.49,-19482.28,-13145.58,-14658.05,-16170.53,-13915.58,-16320.37,-20817.63,-13424.84,-15189.4,-16953.95,-14264.88,-17013.21,-22152.94,-13704.15,-15720.78,-17737.41,-14614.17,-17706.04,-23488.24,-13983.46,-16252.17,-18520.88,-14614.17,-17706.04,-23488.24,-13983.46,-16252.17,-18520.88,-14963.52,-18398.93,-24823.59,-14262.73,-16783.52,-19304.3,-15312.81,-19091.76,-26158.89,-14542.04,-17314.9,-20087.77,-15662.16,-19784.65,-27494.24,-14821.3,-17846.25,-20871.19,-15662.16,-19784.65,-27494.24,-14821.3,-17846.25,-20871.19,-16011.45,-20477.48,-28829.55,-15100.61,-18377.64,-21654.66,-16360.79,-21170.37,-30164.9,-15379.92,-18909.02,-22438.13,-16710.14,-21863.25,-31500.25,-15659.23,-19440.41,-23221.59
"0.05220.5Northern",-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11470,-11436.1,-11779.64,-12422.1,-11310.77,-11562.85,-11814.92,-11402.36,-12089.44,-13374.38,-11154.2,-11658.35,-12162.51,-11368.69,-12399.31,-14326.71,-10993.21,-11749.44,-12505.68,-11368.69,-12399.31,-14326.71,-10993.21,-11749.44,-12505.68,-11336.2,-12710.36,-15280.23,-10834.48,-11842.8,-12851.11,-11302.8,-13020.51,-16232.84,-10675.82,-11936.21,-13196.61,-11270.2,-13331.45,-17186.24,-10518,-12030.47,-13542.95,-11270.2,-13331.45,-17186.24,-10518,-12030.47,-13542.95,-11236.86,-13641.65,-18138.91,-10359.33,-12123.89,-13888.44,-11203.47,-13951.8,-19091.53,-10200.72,-12217.35,-14233.98,-11170.07,-14261.94,-20044.14,-10042.11,-12310.82,-14579.53,-11170.07,-14261.94,-20044.14,-10042.11,-12310.82,-14579.53,-11136.74,-14572.15,-20996.81,-9883.45,-12404.24,-14925.02,-11103.34,-14882.29,-21949.42,-9724.84,-12497.7,-15270.57,-11070.01,-15192.5,-22902.09,-9566.17,-12591.12,-15616.06,-11070.01,-15192.5,-22902.09,-9566.17,-12591.12,-15616.06,-11036.61,-15502.64,-23854.71,-9407.56,-12684.59,-15961.61,-11003.27,-15812.85,-24807.38,-9248.95,-12778.05,-16307.16,-10969.94,-16123.05,-25760.05,-9090.34,-12871.52,-16652.7
"0.03230.5Northern",-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12881.66,-13225.2,-13867.66,-12866.83,-13118.91,-13370.98,-13613.42,-14300.5,-15585.44,-13585.38,-14089.53,-14593.69,-14345.23,-15375.85,-17303.25,-14301.07,-15057.3,-15813.54,-14345.23,-15375.85,-17303.25,-14301.07,-15057.3,-15813.54,-15077.8,-16451.96,-19021.83,-15018.22,-16026.54,-17034.85,-15809.78,-17527.49,-20739.82,-15735.42,-16995.81,-18256.21,-16542.28,-18603.53,-22458.32,-16453.16,-17965.63,-19478.11,-16542.28,-18603.53,-22458.32,-16453.16,-17965.63,-19478.11,-17274.3,-19679.09,-24176.35,-17170.35,-18934.91,-20699.46,-18006.29,-20754.62,-25894.35,-17887.58,-19904.21,-21920.84,-18738.27,-21830.14,-27612.34,-18604.81,-20873.52,-23142.23,-18738.27,-21830.14,-27612.34,-18604.81,-20873.52,-23142.23,-19470.3,-22905.71,-29330.37,-19322.01,-21842.8,-24363.58,-20202.28,-23981.23,-31048.36,-20039.24,-22812.1,-25584.97,-20934.31,-25056.8,-32766.39,-20756.43,-23781.38,-26806.32,-20934.31,-25056.8,-32766.39,-20756.43,-23781.38,-26806.32,-21666.29,-26132.32,-34484.39,-21473.66,-24750.69,-28027.71,-22398.31,-27207.89,-36202.42,-22190.89,-25719.99,-29249.1,-23130.34,-28283.45,-37920.45,-22908.12,-26689.3,-30470.48
"0.04230.5Northern",-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12498.88,-12842.42,-13484.88,-12428.8,-12680.88,-12932.95,-12847.89,-13534.97,-14819.91,-12709.79,-13213.94,-13718.1,-13196.96,-14227.58,-16154.98,-12987.14,-13743.37,-14499.61,-13196.96,-14227.58,-16154.98,-12987.14,-13743.37,-14499.61,-13547,-14921.16,-17491.03,-13266.35,-14274.67,-15282.98,-13896.29,-15614,-18826.33,-13545.62,-14806.01,-16066.41,-14246.24,-16307.49,-20162.28,-13825.58,-15338.05,-16850.53,-14246.24,-16307.49,-20162.28,-13825.58,-15338.05,-16850.53,-14595.58,-17000.37,-21497.63,-14104.84,-15869.4,-17633.95,-14944.88,-17693.21,-22832.94,-14384.15,-16400.78,-18417.41,-15294.17,-18386.04,-24168.24,-14663.46,-16932.17,-19200.88,-15294.17,-18386.04,-24168.24,-14663.46,-16932.17,-19200.88,-15643.52,-19078.93,-25503.59,-14942.73,-17463.52,-19984.3,-15992.81,-19771.76,-26838.89,-15222.04,-17994.9,-20767.77,-16342.16,-20464.65,-28174.24,-15501.3,-18526.25,-21551.19,-16342.16,-20464.65,-28174.24,-15501.3,-18526.25,-21551.19,-16691.45,-21157.48,-29509.55,-15780.61,-19057.64,-22334.66,-17040.79,-21850.37,-30844.9,-16059.92,-19589.02,-23118.13,-17390.14,-22543.25,-32180.25,-16339.23,-20120.41,-23901.59
"0.05230.5Northern",-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12150,-12116.1,-12459.64,-13102.1,-11990.77,-12242.85,-12494.92,-12082.36,-12769.44,-14054.38,-11834.2,-12338.35,-12842.51,-12048.69,-13079.31,-15006.71,-11673.21,-12429.44,-13185.68,-12048.69,-13079.31,-15006.71,-11673.21,-12429.44,-13185.68,-12016.2,-13390.36,-15960.23,-11514.48,-12522.8,-13531.11,-11982.8,-13700.51,-16912.84,-11355.82,-12616.21,-13876.61,-11950.2,-14011.45,-17866.24,-11198,-12710.47,-14222.95,-11950.2,-14011.45,-17866.24,-11198,-12710.47,-14222.95,-11916.86,-14321.65,-18818.91,-11039.33,-12803.89,-14568.44,-11883.47,-14631.8,-19771.53,-10880.72,-12897.35,-14913.98,-11850.07,-14941.94,-20724.14,-10722.11,-12990.82,-15259.53,-11850.07,-14941.94,-20724.14,-10722.11,-12990.82,-15259.53,-11816.74,-15252.15,-21676.81,-10563.45,-13084.24,-15605.02,-11783.34,-15562.29,-22629.42,-10404.84,-13177.7,-15950.57,-11750.01,-15872.5,-23582.09,-10246.17,-13271.12,-16296.06,-11750.01,-15872.5,-23582.09,-10246.17,-13271.12,-16296.06,-11716.61,-16182.64,-24534.71,-10087.56,-13364.59,-16641.61,-11683.27,-16492.85,-25487.38,-9928.95,-13458.05,-16987.16,-11649.94,-16803.05,-26440.05,-9770.34,-13551.52,-17332.7
"0.03170.6Northern",-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-7187.66,-7531.2,-8173.66,-7172.83,-7424.91,-7676.98,-7919.42,-8606.5,-9891.44,-7891.38,-8395.53,-8899.69,-8651.23,-9681.85,-11609.25,-8607.07,-9363.3,-10119.54,-8651.23,-9681.85,-11609.25,-8607.07,-9363.3,-10119.54,-9383.8,-10757.96,-13327.83,-9324.22,-10332.54,-11340.85,-10115.78,-11833.49,-15045.82,-10041.42,-11301.81,-12562.21,-10848.28,-12909.53,-16764.32,-10759.16,-12271.63,-13784.11,-10848.28,-12909.53,-16764.32,-10759.16,-12271.63,-13784.11,-11580.3,-13985.09,-18482.35,-11476.35,-13240.91,-15005.46,-12312.29,-15060.62,-20200.35,-12193.58,-14210.21,-16226.84,-13044.27,-16136.14,-21918.34,-12910.81,-15179.52,-17448.23,-13044.27,-16136.14,-21918.34,-12910.81,-15179.52,-17448.23,-13776.3,-17211.71,-23636.37,-13628.01,-16148.8,-18669.58,-14508.28,-18287.23,-25354.36,-14345.24,-17118.1,-19890.97,-15240.31,-19362.8,-27072.39,-15062.43,-18087.38,-21112.32,-15240.31,-19362.8,-27072.39,-15062.43,-18087.38,-21112.32,-15972.29,-20438.32,-28790.39,-15779.66,-19056.69,-22333.71,-16704.31,-21513.89,-30508.42,-16496.89,-20025.99,-23555.1,-17436.34,-22589.45,-32226.45,-17214.12,-20995.3,-24776.48
"0.04170.6Northern",-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6804.88,-7148.42,-7790.88,-6734.8,-6986.88,-7238.95,-7153.89,-7840.97,-9125.91,-7015.79,-7519.94,-8024.1,-7502.96,-8533.58,-10460.98,-7293.14,-8049.37,-8805.61,-7502.96,-8533.58,-10460.98,-7293.14,-8049.37,-8805.61,-7853,-9227.16,-11797.03,-7572.35,-8580.67,-9588.98,-8202.29,-9920,-13132.33,-7851.62,-9112.01,-10372.41,-8552.24,-10613.49,-14468.28,-8131.58,-9644.05,-11156.53,-8552.24,-10613.49,-14468.28,-8131.58,-9644.05,-11156.53,-8901.58,-11306.37,-15803.63,-8410.84,-10175.4,-11939.95,-9250.88,-11999.21,-17138.94,-8690.15,-10706.78,-12723.41,-9600.17,-12692.04,-18474.24,-8969.46,-11238.17,-13506.88,-9600.17,-12692.04,-18474.24,-8969.46,-11238.17,-13506.88,-9949.52,-13384.93,-19809.59,-9248.73,-11769.52,-14290.3,-10298.81,-14077.76,-21144.89,-9528.04,-12300.9,-15073.77,-10648.16,-14770.65,-22480.24,-9807.3,-12832.25,-15857.19,-10648.16,-14770.65,-22480.24,-9807.3,-12832.25,-15857.19,-10997.45,-15463.48,-23815.55,-10086.61,-13363.64,-16640.66,-11346.79,-16156.37,-25150.9,-10365.92,-13895.02,-17424.13,-11696.14,-16849.25,-26486.25,-10645.23,-14426.41,-18207.59
"0.05170.6Northern",-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6456,-6422.1,-6765.64,-7408.1,-6296.77,-6548.85,-6800.92,-6388.36,-7075.44,-8360.38,-6140.2,-6644.35,-7148.51,-6354.69,-7385.31,-9312.71,-5979.21,-6735.44,-7491.68,-6354.69,-7385.31,-9312.71,-5979.21,-6735.44,-7491.68,-6322.2,-7696.36,-10266.23,-5820.48,-6828.8,-7837.11,-6288.8,-8006.51,-11218.84,-5661.82,-6922.21,-8182.61,-6256.2,-8317.45,-12172.24,-5504,-7016.47,-8528.95,-6256.2,-8317.45,-12172.24,-5504,-7016.47,-8528.95,-6222.86,-8627.65,-13124.91,-5345.33,-7109.89,-8874.44,-6189.47,-8937.8,-14077.53,-5186.72,-7203.35,-9219.98,-6156.07,-9247.94,-15030.14,-5028.11,-7296.82,-9565.53,-6156.07,-9247.94,-15030.14,-5028.11,-7296.82,-9565.53,-6122.74,-9558.15,-15982.81,-4869.45,-7390.24,-9911.02,-6089.34,-9868.29,-16935.42,-4710.84,-7483.7,-10256.57,-6056.01,-10178.5,-17888.09,-4552.17,-7577.12,-10602.06,-6056.01,-10178.5,-17888.09,-4552.17,-7577.12,-10602.06,-6022.61,-10488.64,-18840.71,-4393.56,-7670.59,-10947.61,-5989.27,-10798.85,-19793.38,-4234.95,-7764.05,-11293.16,-5955.94,-11109.05,-20746.05,-4076.34,-7857.52,-11638.7
"0.03180.6Northern",-7000,-7000,-7000,-7000,-7000,-7000,-7000,-7000,-7000,-7000,-7000,-7000,-7731.66,-8075.2,-8717.66,-7716.83,-7968.91,-8220.98,-8463.42,-9150.5,-10435.44,-8435.38,-8939.53,-9443.69,-9195.23,-10225.85,-12153.25,-9151.07,-9907.3,-10663.54,-9195.23,-10225.85,-12153.25,-9151.07,-9907.3,-10663.54,-9927.8,-11301.96,-13871.83,-9868.22,-10876.54,-11884.85,-10659.78,-12377.49,-15589.82,-10585.42,-11845.81,-13106.21,-11392.28,-13453.53,-17308.32,-11303.16,-12815.63,-14328.11,-11392.28,-13453.53,-17308.32,-11303.16,-12815.63,-14328.11,-12124.3,-14529.09,-19026.35,-12020.35,-13784.91,-15549.46,-12856.29,-15604.62,-20744.35,-12737.58,-14754.21,-16770.84,-13588.27,-16680.14,-22462.34,-13454.81,-15723.52,-17992.23,-13588.27,-16680.14,-22462.34,-13454.81,-15723.52,-17992.23,-14320.3,-17755.71,-24180.37,-14172.01,-16692.8,-19213.58,-15052.28,-18831.23,-25898.36,-14889.24,-17662.1,-20434.97,-15784.31,-19906.8,-27616.39,-15606.43,-18631.38,-21656.32,-15784.31,-19906.8,-27616.39,-15606.43,-18631.38,-21656.32,-16516.29,-20982.32,-29334.39,-16323.66,-19600.69,-22877.71,-17248.31,-22057.89,-31052.42,-17040.89,-20569.99,-24099.1,-17980.34,-23133.45,-32770.45,-17758.12,-21539.3,-25320.48
