"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.15Fixed4.6","0.15Fixed6.4","0.15Fixed8.2","0.15Tracking4.6","0.15Tracking6.4","0.15Tracking8.2","0.20Fixed4.6","0.20Fixed6.4","0.20Fixed8.2","0.20Tracking4.6","0.20Tracking6.4","0.20Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.35Fixed4.6","0.35Fixed6.4","0.35Fixed8.2","0.35Tracking4.6","0.35Tracking6.4","0.35Tracking8.2","0.40Fixed4.6","0.40Fixed6.4","0.40Fixed8.2","0.40Tracking4.6","0.40Tracking6.4","0.40Tracking8.2","0.45Fixed4.6","0.45Fixed6.4","0.45Fixed8.2","0.45Tracking4.6","0.45Tracking6.4","0.45Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.55Fixed4.6","0.55Fixed6.4","0.55Fixed8.2","0.55Tracking4.6","0.55Tracking6.4","0.55Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.65Fixed4.6","0.65Fixed6.4","0.65Fixed8.2","0.65Tracking4.6","0.65Tracking6.4","0.65Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2","0.90Fixed4.6","0.90Fixed6.4","0.90Fixed8.2","0.90Tracking4.6","0.90Tracking6.4","0.90Tracking8.2","0.95Fixed4.6","0.95Fixed6.4","0.95Fixed8.2","0.95Tracking4.6","0.95Tracking6.4","0.95Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.0371.6Northern",10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,11208.19,11041.63,10730.16,11319.55,11197.34,11075.13,11575.13,11242.03,10619.08,11796.26,11551.84,11307.42,11942.04,11442.38,10507.96,12275.82,11909.18,11542.55,11942.04,11442.38,10507.96,12275.82,11909.18,11542.55,12308.18,11641.97,10396.08,12753.91,12265.07,11776.23,12674.9,11842.15,10284.78,13231.97,12620.92,12009.86,13041.12,12041.81,10172.96,13709.48,12976.21,12242.95,13041.12,12041.81,10172.96,13709.48,12976.21,12242.95,13407.81,12241.94,10061.63,14187.53,13332.06,12476.59,13774.53,12442.12,9950.33,14665.55,13687.87,12710.19,14141.26,12642.29,9839.03,15143.57,14043.68,12943.79,14141.26,12642.29,9839.03,15143.57,14043.68,12943.79,14507.95,12842.43,9727.69,15621.63,14399.53,13177.43,14874.67,13042.6,9616.39,16099.65,14755.34,13411.03,15241.36,13242.74,9505.05,16577.71,15111.19,13644.67,15241.36,13242.74,9505.05,16577.71,15111.19,13644.67,15608.09,13442.91,9393.75,17055.73,15467,13878.27,15974.78,13643.05,9282.42,17533.75,15822.81,14111.87,16341.47,13843.19,9171.08,18011.77,16178.62,14345.47
"0.0471.6Northern",10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,11590.97,11424.41,11112.94,11757.58,11635.37,11513.16,12340.66,12007.56,11384.61,12671.85,12427.43,12183.01,13090.31,12590.65,11656.23,13589.75,13223.11,12856.48,13090.31,12590.65,11656.23,13589.75,13223.11,12856.48,13838.98,13172.77,11926.88,14505.78,14016.94,13528.1,14588.39,13755.64,12198.27,15421.77,14810.72,14199.66,15337.16,14337.85,12469,16337.06,15603.79,14870.53,15337.16,14337.85,12469,16337.06,15603.79,14870.53,16086.53,14920.66,12740.35,17253.04,16397.57,15542.1,16835.94,15503.53,13011.74,18168.98,17191.3,16213.62,17585.36,16086.39,13283.13,19084.92,17985.03,16885.14,17585.36,16086.39,13283.13,19084.92,17985.03,16885.14,18334.73,16669.21,13554.47,20000.91,18778.81,17556.71,19084.14,17252.07,13825.86,20916.85,19572.54,18228.23,19833.51,17834.89,14097.2,21832.84,20366.32,18899.8,19833.51,17834.89,14097.2,21832.84,20366.32,18899.8,20582.93,18417.75,14368.59,22748.78,21160.05,19571.32,21332.3,19000.57,14639.94,23664.72,21953.78,20242.84,22081.67,19583.39,14911.28,24580.66,22747.51,20914.36
"0.0571.6Northern",10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,10841.13,11973.75,11807.19,11495.72,12195.61,12073.4,11951.19,13106.19,12773.09,12150.14,13547.44,13303.02,13058.6,14238.58,13738.92,12804.5,14903.68,14537.04,14170.41,14238.58,13738.92,12804.5,14903.68,14537.04,14170.41,15369.78,14703.57,13457.68,16257.65,15768.81,15279.97,16501.88,15669.13,14111.76,17611.57,17000.52,16389.46,17633.2,16633.89,14765.04,18964.64,18231.37,17498.11,17633.2,16633.89,14765.04,18964.64,18231.37,17498.11,18765.25,17599.38,15419.07,20318.55,19463.08,18607.61,19897.35,18564.94,16073.15,21672.41,20694.73,19717.05,21029.46,19530.49,16727.23,23026.27,21926.38,20826.49,21029.46,19530.49,16727.23,23026.27,21926.38,20826.49,22161.51,20495.99,17381.25,24380.19,23158.09,21935.99,23293.61,21461.54,18035.33,25734.05,24389.74,23045.43,24425.66,22427.04,18689.35,27087.97,25621.45,24154.93,24425.66,22427.04,18689.35,27087.97,25621.45,24154.93,25557.77,23392.59,19343.43,28441.83,26853.1,25264.37,26689.82,24358.09,19997.46,29795.69,28084.75,26373.81,27821.87,25323.59,20651.48,31149.55,29316.4,27483.25
"0.0381.6Northern",12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,13053.19,12886.63,12575.16,13164.55,13042.34,12920.13,13420.13,13087.03,12464.08,13641.26,13396.84,13152.42,13787.04,13287.38,12352.96,14120.82,13754.18,13387.55,13787.04,13287.38,12352.96,14120.82,13754.18,13387.55,14153.18,13486.97,12241.08,14598.91,14110.07,13621.23,14519.9,13687.15,12129.78,15076.97,14465.92,13854.86,14886.12,13886.81,12017.96,15554.48,14821.21,14087.95,14886.12,13886.81,12017.96,15554.48,14821.21,14087.95,15252.81,14086.94,11906.63,16032.53,15177.06,14321.59,15619.53,14287.12,11795.33,16510.55,15532.87,14555.19,15986.26,14487.29,11684.03,16988.57,15888.68,14788.79,15986.26,14487.29,11684.03,16988.57,15888.68,14788.79,16352.95,14687.43,11572.69,17466.63,16244.53,15022.43,16719.67,14887.6,11461.39,17944.65,16600.34,15256.03,17086.36,15087.74,11350.05,18422.71,16956.19,15489.67,17086.36,15087.74,11350.05,18422.71,16956.19,15489.67,17453.09,15287.91,11238.75,18900.73,17312,15723.27,17819.78,15488.05,11127.42,19378.75,17667.81,15956.87,18186.47,15688.19,11016.08,19856.77,18023.62,16190.47
"0.0481.6Northern",12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,13435.97,13269.41,12957.94,13602.58,13480.37,13358.16,14185.66,13852.56,13229.61,14516.85,14272.43,14028.01,14935.31,14435.65,13501.23,15434.75,15068.11,14701.48,14935.31,14435.65,13501.23,15434.75,15068.11,14701.48,15683.98,15017.77,13771.88,16350.78,15861.94,15373.1,16433.39,15600.64,14043.27,17266.77,16655.72,16044.66,17182.16,16182.85,14314,18182.06,17448.79,16715.53,17182.16,16182.85,14314,18182.06,17448.79,16715.53,17931.53,16765.66,14585.35,19098.04,18242.57,17387.1,18680.94,17348.53,14856.74,20013.98,19036.3,18058.62,19430.36,17931.39,15128.13,20929.92,19830.03,18730.14,19430.36,17931.39,15128.13,20929.92,19830.03,18730.14,20179.73,18514.21,15399.47,21845.91,20623.81,19401.71,20929.14,19097.07,15670.86,22761.85,21417.54,20073.23,21678.51,19679.89,15942.2,23677.84,22211.32,20744.8,21678.51,19679.89,15942.2,23677.84,22211.32,20744.8,22427.93,20262.75,16213.59,24593.78,23005.05,21416.32,23177.3,20845.57,16484.94,25509.72,23798.78,22087.84,23926.67,21428.39,16756.28,26425.66,24592.51,22759.36
"0.0581.6Northern",12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,12686.13,13818.75,13652.19,13340.72,14040.61,13918.4,13796.19,14951.19,14618.09,13995.14,15392.44,15148.02,14903.6,16083.58,15583.92,14649.5,16748.68,16382.04,16015.41,16083.58,15583.92,14649.5,16748.68,16382.04,16015.41,17214.78,16548.57,15302.68,18102.65,17613.81,17124.97,18346.88,17514.13,15956.76,19456.57,18845.52,18234.46,19478.2,18478.89,16610.04,20809.64,20076.37,19343.11,19478.2,18478.89,16610.04,20809.64,20076.37,19343.11,20610.25,19444.38,17264.07,22163.55,21308.08,20452.61,21742.35,20409.94,17918.15,23517.41,22539.73,21562.05,22874.46,21375.49,18572.23,24871.27,23771.38,22671.49,22874.46,21375.49,18572.23,24871.27,23771.38,22671.49,24006.51,22340.99,19226.25,26225.19,25003.09,23780.99,25138.61,23306.54,19880.33,27579.05,26234.74,24890.43,26270.66,24272.04,20534.35,28932.97,27466.45,25999.93,26270.66,24272.04,20534.35,28932.97,27466.45,25999.93,27402.77,25237.59,21188.43,30286.83,28698.1,27109.37,28534.82,26203.09,21842.46,31640.69,29929.75,28218.81,29666.87,27168.59,22496.48,32994.55,31161.4,29328.25
"0.0391.6Northern",14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14898.19,14731.63,14420.16,15009.55,14887.34,14765.13,15265.13,14932.03,14309.08,15486.26,15241.84,14997.42,15632.04,15132.38,14197.96,15965.82,15599.18,15232.55,15632.04,15132.38,14197.96,15965.82,15599.18,15232.55,15998.18,15331.97,14086.08,16443.91,15955.07,15466.23,16364.9,15532.15,13974.78,16921.97,16310.92,15699.86,16731.12,15731.81,13862.96,17399.48,16666.21,15932.95,16731.12,15731.81,13862.96,17399.48,16666.21,15932.95,17097.81,15931.94,13751.63,17877.53,17022.06,16166.59,17464.53,16132.12,13640.33,18355.55,17377.87,16400.19,17831.26,16332.29,13529.03,18833.57,17733.68,16633.79,17831.26,16332.29,13529.03,18833.57,17733.68,16633.79,18197.95,16532.43,13417.69,19311.63,18089.53,16867.43,18564.67,16732.6,13306.39,19789.65,18445.34,17101.03,18931.36,16932.74,13195.05,20267.71,18801.19,17334.67,18931.36,16932.74,13195.05,20267.71,18801.19,17334.67,19298.09,17132.91,13083.75,20745.73,19157,17568.27,19664.78,17333.05,12972.42,21223.75,19512.81,17801.87,20031.47,17533.19,12861.08,21701.77,19868.62,18035.47
"0.0491.6Northern",14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,15280.97,15114.41,14802.94,15447.58,15325.37,15203.16,16030.66,15697.56,15074.61,16361.85,16117.43,15873.01,16780.31,16280.65,15346.23,17279.75,16913.11,16546.48,16780.31,16280.65,15346.23,17279.75,16913.11,16546.48,17528.98,16862.77,15616.88,18195.78,17706.94,17218.1,18278.39,17445.64,15888.27,19111.77,18500.72,17889.66,19027.16,18027.85,16159,20027.06,19293.79,18560.53,19027.16,18027.85,16159,20027.06,19293.79,18560.53,19776.53,18610.66,16430.35,20943.04,20087.57,19232.1,20525.94,19193.53,16701.74,21858.98,20881.3,19903.62,21275.36,19776.39,16973.13,22774.92,21675.03,20575.14,21275.36,19776.39,16973.13,22774.92,21675.03,20575.14,22024.73,20359.21,17244.47,23690.91,22468.81,21246.71,22774.14,20942.07,17515.86,24606.85,23262.54,21918.23,23523.51,21524.89,17787.2,25522.84,24056.32,22589.8,23523.51,21524.89,17787.2,25522.84,24056.32,22589.8,24272.93,22107.75,18058.59,26438.78,24850.05,23261.32,25022.3,22690.57,18329.94,27354.72,25643.78,23932.84,25771.67,23273.39,18601.28,28270.66,26437.51,24604.36
"0.0591.6Northern",14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,14531.13,15663.75,15497.19,15185.72,15885.61,15763.4,15641.19,16796.19,16463.09,15840.14,17237.44,16993.02,16748.6,17928.58,17428.92,16494.5,18593.68,18227.04,17860.41,17928.58,17428.92,16494.5,18593.68,18227.04,17860.41,19059.78,18393.57,17147.68,19947.65,19458.81,18969.97,20191.88,19359.13,17801.76,21301.57,20690.52,20079.46,21323.2,20323.89,18455.04,22654.64,21921.37,21188.11,21323.2,20323.89,18455.04,22654.64,21921.37,21188.11,22455.25,21289.38,19109.07,24008.55,23153.08,22297.61,23587.35,22254.94,19763.15,25362.41,24384.73,23407.05,24719.46,23220.49,20417.23,26716.27,25616.38,24516.49,24719.46,23220.49,20417.23,26716.27,25616.38,24516.49,25851.51,24185.99,21071.25,28070.19,26848.09,25625.99,26983.61,25151.54,21725.33,29424.05,28079.74,26735.43,28115.66,26117.04,22379.35,30777.97,29311.45,27844.93,28115.66,26117.04,22379.35,30777.97,29311.45,27844.93,29247.77,27082.59,23033.43,32131.83,30543.1,28954.37,30379.82,28048.09,23687.46,33485.69,31774.75,30063.81,31511.87,29013.59,24341.48,34839.55,33006.4,31173.25
"0.0331.7Northern",4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4405.98,4239.43,3927.95,4517.35,4395.14,4272.93,4772.92,4439.82,3816.87,4994.05,4749.63,4505.21,5139.83,4640.18,3705.75,5473.61,5106.98,4740.35,5139.83,4640.18,3705.75,5473.61,5106.98,4740.35,5505.97,4839.76,3593.87,5951.7,5462.86,4974.02,5872.7,5039.94,3482.57,6429.76,5818.71,5207.66,6238.91,5239.6,3370.76,6907.27,6174.01,5440.75,6238.91,5239.6,3370.76,6907.27,6174.01,5440.75,6605.6,5439.74,3259.42,7385.33,6529.85,5674.38,6972.33,5639.91,3148.12,7863.35,6885.67,5907.98,7339.05,5840.08,3036.82,8341.37,7241.48,6141.58,7339.05,5840.08,3036.82,8341.37,7241.48,6141.58,7705.74,6040.22,2925.48,8819.43,7597.32,6375.22,8072.47,6240.39,2814.18,9297.45,7953.13,6608.82,8439.16,6440.53,2702.85,9775.5,8308.98,6842.46,8439.16,6440.53,2702.85,9775.5,8308.98,6842.46,8805.88,6640.71,2591.55,10253.52,8664.79,7076.06,9172.57,6840.84,2480.21,10731.55,9020.6,7309.66,9539.26,7040.98,2368.87,11209.57,9376.41,7543.26
"0.0431.7Northern",4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4788.76,4622.21,4310.73,4955.38,4833.17,4710.96,5538.45,5205.35,4582.4,5869.64,5625.22,5380.8,6288.1,5788.45,4854.02,6787.54,6420.91,6054.28,6288.1,5788.45,4854.02,6787.54,6420.91,6054.28,7036.77,6370.56,5124.67,7703.57,7214.73,6725.89,7786.19,6953.43,5396.06,8619.56,8008.51,7397.46,8534.95,7535.64,5666.8,9534.85,8801.59,8068.33,8534.95,7535.64,5666.8,9534.85,8801.59,8068.33,9284.32,8118.46,5938.14,10450.84,9595.36,8739.89,10033.74,8701.32,6209.53,11366.78,10389.1,9411.41,10783.15,9284.18,6480.92,12282.72,11182.83,10082.93,10783.15,9284.18,6480.92,12282.72,11182.83,10082.93,11532.52,9867,6752.26,13198.71,11976.6,10754.5,12281.94,10449.86,7023.65,14114.65,12770.33,11426.02,13031.31,11032.68,7295,15030.63,13564.11,12097.59,13031.31,11032.68,7295,15030.63,13564.11,12097.59,13780.72,11615.55,7566.39,15946.57,14357.84,12769.11,14530.09,12198.36,7837.73,16862.52,15151.57,13440.63,15279.46,12781.18,8109.07,17778.46,15945.3,14112.15
"0.0531.7Northern",4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,4038.92,5171.54,5004.99,4693.51,5393.41,5271.2,5148.99,6303.98,5970.88,5347.93,6745.23,6500.81,6256.39,7436.37,6936.72,6002.29,8101.47,7734.84,7368.21,7436.37,6936.72,6002.29,8101.47,7734.84,7368.21,8567.57,7901.36,6655.47,9455.44,8966.6,8477.76,9699.68,8866.92,7309.55,10809.36,10198.31,9587.26,10830.99,9831.68,7962.84,12162.43,11429.17,10695.91,10830.99,9831.68,7962.84,12162.43,11429.17,10695.91,11963.04,10797.18,8616.86,13516.35,12660.87,11805.4,13095.15,11762.73,9270.94,14870.21,13892.53,12914.84,14227.25,12728.28,9925.02,16224.07,15124.18,14024.28,14227.25,12728.28,9925.02,16224.07,15124.18,14024.28,15359.3,13693.78,10579.04,17577.99,16355.88,15133.78,16491.41,14659.33,11233.12,18931.85,17587.53,16243.22,17623.46,15624.83,11887.15,20285.76,18819.24,17352.72,17623.46,15624.83,11887.15,20285.76,18819.24,17352.72,18755.56,16590.39,12541.23,21639.62,20050.89,18462.16,19887.61,17555.88,13195.25,22993.49,21282.54,19571.6,21019.66,18521.38,13849.27,24347.35,22514.19,20681.04
"0.0341.7Northern",6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6558.98,6392.43,6080.95,6670.35,6548.14,6425.93,6925.92,6592.82,5969.87,7147.05,6902.63,6658.21,7292.83,6793.18,5858.75,7626.61,7259.98,6893.35,7292.83,6793.18,5858.75,7626.61,7259.98,6893.35,7658.97,6992.76,5746.87,8104.7,7615.86,7127.02,8025.7,7192.94,5635.57,8582.76,7971.71,7360.66,8391.91,7392.6,5523.76,9060.27,8327.01,7593.75,8391.91,7392.6,5523.76,9060.27,8327.01,7593.75,8758.6,7592.74,5412.42,9538.33,8682.85,7827.38,9125.33,7792.91,5301.12,10016.35,9038.67,8060.98,9492.05,7993.08,5189.82,10494.37,9394.48,8294.58,9492.05,7993.08,5189.82,10494.37,9394.48,8294.58,9858.74,8193.22,5078.48,10972.43,9750.32,8528.22,10225.47,8393.39,4967.18,11450.45,10106.13,8761.82,10592.16,8593.53,4855.85,11928.5,10461.98,8995.46,10592.16,8593.53,4855.85,11928.5,10461.98,8995.46,10958.88,8793.71,4744.55,12406.52,10817.79,9229.06,11325.57,8993.84,4633.21,12884.55,11173.6,9462.66,11692.26,9193.98,4521.87,13362.57,11529.41,9696.26
"0.0441.7Northern",6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6941.76,6775.21,6463.73,7108.38,6986.17,6863.96,7691.45,7358.35,6735.4,8022.64,7778.22,7533.8,8441.1,7941.45,7007.02,8940.54,8573.91,8207.28,8441.1,7941.45,7007.02,8940.54,8573.91,8207.28,9189.77,8523.56,7277.67,9856.57,9367.73,8878.89,9939.19,9106.43,7549.06,10772.56,10161.51,9550.46,10687.95,9688.64,7819.8,11687.85,10954.59,10221.33,10687.95,9688.64,7819.8,11687.85,10954.59,10221.33,11437.32,10271.46,8091.14,12603.84,11748.36,10892.89,12186.74,10854.32,8362.53,13519.78,12542.1,11564.41,12936.15,11437.18,8633.92,14435.72,13335.83,12235.93,12936.15,11437.18,8633.92,14435.72,13335.83,12235.93,13685.52,12020,8905.26,15351.71,14129.6,12907.5,14434.94,12602.86,9176.65,16267.65,14923.33,13579.02,15184.31,13185.68,9448,17183.63,15717.11,14250.59,15184.31,13185.68,9448,17183.63,15717.11,14250.59,15933.72,13768.55,9719.39,18099.57,16510.84,14922.11,16683.09,14351.36,9990.73,19015.52,17304.57,15593.63,17432.46,14934.18,10262.07,19931.46,18098.3,16265.15
"0.0541.7Northern",6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,6191.92,7324.54,7157.99,6846.51,7546.41,7424.2,7301.99,8456.98,8123.88,7500.93,8898.23,8653.81,8409.39,9589.37,9089.72,8155.29,10254.47,9887.84,9521.21,9589.37,9089.72,8155.29,10254.47,9887.84,9521.21,10720.57,10054.36,8808.47,11608.44,11119.6,10630.76,11852.68,11019.92,9462.55,12962.36,12351.31,11740.26,12983.99,11984.68,10115.84,14315.43,13582.17,12848.91,12983.99,11984.68,10115.84,14315.43,13582.17,12848.91,14116.04,12950.18,10769.86,15669.35,14813.87,13958.4,15248.15,13915.73,11423.94,17023.21,16045.53,15067.84,16380.25,14881.28,12078.02,18377.07,17277.18,16177.28,16380.25,14881.28,12078.02,18377.07,17277.18,16177.28,17512.3,15846.78,12732.04,19730.99,18508.88,17286.78,18644.41,16812.33,13386.12,21084.85,19740.53,18396.22,19776.46,17777.83,14040.15,22438.76,20972.24,19505.72,19776.46,17777.83,14040.15,22438.76,20972.24,19505.72,20908.56,18743.39,14694.23,23792.62,22203.89,20615.16,22040.61,19708.88,15348.25,25146.49,23435.54,21724.6,23172.66,20674.38,16002.27,26500.35,24667.19,22834.04
"0.0351.7Northern",8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8711.98,8545.43,8233.95,8823.35,8701.14,8578.93,9078.92,8745.82,8122.87,9300.05,9055.63,8811.21,9445.83,8946.18,8011.75,9779.61,9412.98,9046.35,9445.83,8946.18,8011.75,9779.61,9412.98,9046.35,9811.97,9145.76,7899.87,10257.7,9768.86,9280.02,10178.7,9345.94,7788.57,10735.76,10124.71,9513.66,10544.91,9545.6,7676.76,11213.27,10480.01,9746.75,10544.91,9545.6,7676.76,11213.27,10480.01,9746.75,10911.6,9745.74,7565.42,11691.33,10835.85,9980.38,11278.33,9945.91,7454.12,12169.35,11191.67,10213.98,11645.05,10146.08,7342.82,12647.37,11547.48,10447.58,11645.05,10146.08,7342.82,12647.37,11547.48,10447.58,12011.74,10346.22,7231.48,13125.43,11903.32,10681.22,12378.47,10546.39,7120.18,13603.45,12259.13,10914.82,12745.16,10746.53,7008.85,14081.5,12614.98,11148.46,12745.16,10746.53,7008.85,14081.5,12614.98,11148.46,13111.88,10946.71,6897.55,14559.52,12970.79,11382.06,13478.57,11146.84,6786.21,15037.55,13326.6,11615.66,13845.26,11346.98,6674.87,15515.57,13682.41,11849.26
"0.0451.7Northern",8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,9094.76,8928.21,8616.73,9261.38,9139.17,9016.96,9844.45,9511.35,8888.4,10175.64,9931.22,9686.8,10594.1,10094.45,9160.02,11093.54,10726.91,10360.28,10594.1,10094.45,9160.02,11093.54,10726.91,10360.28,11342.77,10676.56,9430.67,12009.57,11520.73,11031.89,12092.19,11259.43,9702.06,12925.56,12314.51,11703.46,12840.95,11841.64,9972.8,13840.85,13107.59,12374.33,12840.95,11841.64,9972.8,13840.85,13107.59,12374.33,13590.32,12424.46,10244.14,14756.84,13901.36,13045.89,14339.74,13007.32,10515.53,15672.78,14695.1,13717.41,15089.15,13590.18,10786.92,16588.72,15488.83,14388.93,15089.15,13590.18,10786.92,16588.72,15488.83,14388.93,15838.52,14173,11058.26,17504.71,16282.6,15060.5,16587.94,14755.86,11329.65,18420.65,17076.33,15732.02,17337.31,15338.68,11601,19336.63,17870.11,16403.59,17337.31,15338.68,11601,19336.63,17870.11,16403.59,18086.72,15921.55,11872.39,20252.57,18663.84,17075.11,18836.09,16504.36,12143.73,21168.52,19457.57,17746.63,19585.46,17087.18,12415.07,22084.46,20251.3,18418.15
"0.0551.7Northern",8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,8344.92,9477.54,9310.99,8999.51,9699.41,9577.2,9454.99,10609.98,10276.88,9653.93,11051.23,10806.81,10562.39,11742.37,11242.72,10308.29,12407.47,12040.84,11674.21,11742.37,11242.72,10308.29,12407.47,12040.84,11674.21,12873.57,12207.36,10961.47,13761.44,13272.6,12783.76,14005.68,13172.92,11615.55,15115.36,14504.31,13893.26,15136.99,14137.68,12268.84,16468.43,15735.17,15001.91,15136.99,14137.68,12268.84,16468.43,15735.17,15001.91,16269.04,15103.18,12922.86,17822.35,16966.87,16111.4,17401.15,16068.73,13576.94,19176.21,18198.53,17220.84,18533.25,17034.28,14231.02,20530.07,19430.18,18330.28,18533.25,17034.28,14231.02,20530.07,19430.18,18330.28,19665.3,17999.78,14885.04,21883.99,20661.88,19439.78,20797.41,18965.33,15539.12,23237.85,21893.53,20549.22,21929.46,19930.83,16193.15,24591.76,23125.24,21658.72,21929.46,19930.83,16193.15,24591.76,23125.24,21658.72,23061.56,20896.39,16847.23,25945.62,24356.89,22768.16,24193.61,21861.88,17501.25,27299.49,25588.54,23877.6,25325.66,22827.38,18155.27,28653.35,26820.19,24987.04
"0.0361.7Northern",10497.92,10497.92,10497.92,10497.92,10497.92,10497.92,10497.92,10497.92,10497.92,10497.92,10497.92,10497.92,10864.98,10698.43,10386.95,10976.35,10854.14,10731.93,11231.92,10898.82,10275.87,11453.05,11208.63,10964.21,11598.83,11099.18,10164.75,11932.61,11565.98,11199.35,11598.83,11099.18,10164.75,11932.61,11565.98,11199.35,11964.97,11298.76,10052.87,12410.7,11921.86,11433.02,12331.7,11498.94,9941.57,12888.76,12277.71,11666.66,12697.91,11698.6,9829.76,13366.27,12633.01,11899.75,12697.91,11698.6,9829.76,13366.27,12633.01,11899.75,13064.6,11898.74,9718.42,13844.33,12988.85,12133.38,13431.33,12098.91,9607.12,14322.35,13344.67,12366.98,13798.05,12299.08,9495.82,14800.37,13700.48,12600.58,13798.05,12299.08,9495.82,14800.37,13700.48,12600.58,14164.74,12499.22,9384.48,15278.43,14056.32,12834.22,14531.47,12699.39,9273.18,15756.45,14412.13,13067.82,14898.16,12899.53,9161.85,16234.5,14767.98,13301.46,14898.16,12899.53,9161.85,16234.5,14767.98,13301.46,15264.88,13099.71,9050.55,16712.52,15123.79,13535.06,15631.57,13299.84,8939.21,17190.55,15479.6,13768.66,15998.26,13499.98,8827.87,17668.57,15835.41,14002.26
