"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.15Fixed4.6","0.15Fixed6.4","0.15Fixed8.2","0.15Tracking4.6","0.15Tracking6.4","0.15Tracking8.2","0.20Fixed4.6","0.20Fixed6.4","0.20Fixed8.2","0.20Tracking4.6","0.20Tracking6.4","0.20Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.35Fixed4.6","0.35Fixed6.4","0.35Fixed8.2","0.35Tracking4.6","0.35Tracking6.4","0.35Tracking8.2","0.40Fixed4.6","0.40Fixed6.4","0.40Fixed8.2","0.40Tracking4.6","0.40Tracking6.4","0.40Tracking8.2","0.45Fixed4.6","0.45Fixed6.4","0.45Fixed8.2","0.45Tracking4.6","0.45Tracking6.4","0.45Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.55Fixed4.6","0.55Fixed6.4","0.55Fixed8.2","0.55Tracking4.6","0.55Tracking6.4","0.55Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.65Fixed4.6","0.65Fixed6.4","0.65Fixed8.2","0.65Tracking4.6","0.65Tracking6.4","0.65Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2","0.90Fixed4.6","0.90Fixed6.4","0.90Fixed8.2","0.90Tracking4.6","0.90Tracking6.4","0.90Tracking8.2","0.95Fixed4.6","0.95Fixed6.4","0.95Fixed8.2","0.95Tracking4.6","0.95Tracking6.4","0.95Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.03161.3Northern",12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,9815.06,9278.18,8274.15,9687.97,9294.03,8900.08,7148.16,6074.41,4066.35,6892.66,6104.78,5316.89,4481.24,2870.61,-141.48,4099.69,2917.86,1736.04,4481.24,2870.61,-141.48,4099.69,2917.86,1736.04,1813.68,-333.83,-4349.95,1305.52,-270.25,-1846.01,-853.39,-3537.78,-8557.93,-1488.68,-3458.39,-5428.1,-3520.89,-6742.15,-12766.33,-4283.32,-6646.98,-9010.63,-3520.89,-6742.15,-12766.33,-4283.32,-6646.98,-9010.63,-6188,-9946.14,-16974.35,-7077.52,-9835.12,-12592.71,-8855.07,-13150.09,-21182.33,-9871.75,-13023.29,-16174.83,-11522.15,-16354.04,-25390.31,-12665.98,-16211.46,-19756.94,-11522.15,-16354.04,-25390.31,-12665.98,-16211.46,-19756.94,-14189.26,-19558.03,-29598.33,-15460.18,-19399.6,-23339.02,-16856.33,-22761.98,-33806.31,-18254.41,-22587.77,-26921.14,-19523.44,-25965.96,-38014.32,-21048.6,-25775.91,-30503.22,-19523.44,-25965.96,-38014.32,-21048.6,-25775.91,-30503.22,-22190.52,-29169.92,-42222.31,-23842.83,-28964.08,-34085.33,-24857.62,-32373.9,-46430.32,-26637.06,-32152.25,-37667.44,-27524.73,-35577.88,-50638.33,-29431.29,-35340.42,-41249.56
"0.04161.3Northern",12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,12481.87,10197.84,9660.96,8656.93,10126,9732.06,9338.11,7913.69,6839.94,4831.88,7768.25,6980.37,6192.48,5629.51,4018.88,1006.79,5413.62,4231.79,3049.97,5629.51,4018.88,1006.79,5413.62,4231.79,3049.97,3344.48,1196.97,-2819.15,3057.39,1481.62,-94.14,1060.1,-1624.29,-6644.44,701.12,-1268.59,-3238.3,-1224.85,-4446.11,-10470.29,-1655.74,-4019.4,-6383.05,-1224.85,-4446.11,-10470.29,-1655.74,-4019.4,-6383.05,-3509.28,-7267.42,-14295.63,-4012.01,-6769.61,-9527.2,-5793.66,-10088.68,-18120.92,-6368.32,-9519.86,-12671.4,-8078.05,-12909.94,-21946.21,-8724.63,-12270.11,-15815.59,-8078.05,-12909.94,-21946.21,-8724.63,-12270.11,-15815.59,-10362.48,-15731.25,-25771.55,-11080.9,-15020.32,-18959.74,-12646.86,-18552.51,-29596.84,-13437.21,-17770.57,-22103.94,-14931.29,-21373.81,-33422.17,-15793.47,-20520.78,-25248.09,-14931.29,-21373.81,-33422.17,-15793.47,-20520.78,-25248.09,-17215.68,-24195.08,-37247.47,-18149.78,-23271.03,-28392.28,-19500.1,-27016.38,-41072.8,-20506.09,-26021.28,-31536.47,-21784.53,-29837.68,-44898.13,-22862.4,-28771.53,-34680.67
"0.02171.3Northern",13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,10849.28,10312.4,9308.37,10666.94,10273,9879.05,7799.63,6725.88,4717.82,7434.07,6646.19,5858.3,4749.97,3139.34,127.25,4202.76,3020.93,1839.11,4749.97,3139.34,127.25,4202.76,3020.93,1839.11,1699.88,-447.63,-4463.75,970.65,-605.12,-2180.88,-1349.88,-4034.27,-9054.42,-2261.48,-4231.19,-6200.9,-4399.93,-7621.19,-13645.37,-5493.9,-7857.56,-10221.21,-4399.93,-7621.19,-13645.37,-5493.9,-7857.56,-10221.21,-7449.72,-11207.86,-18236.07,-8726.03,-11483.63,-14241.22,-10499.48,-14794.5,-22826.74,-11958.18,-15109.72,-18261.26,-13549.25,-18381.14,-27417.41,-15190.33,-18735.81,-22281.29,-13549.25,-18381.14,-27417.41,-15190.33,-18735.81,-22281.29,-16599.04,-21967.81,-32008.11,-18422.46,-22361.88,-26301.3,-19648.8,-25554.45,-36598.78,-21654.61,-25987.97,-30321.34,-22698.59,-29141.11,-41189.47,-24886.73,-29614.04,-34341.35,-22698.59,-29141.11,-41189.47,-24886.73,-29614.04,-34341.35,-25748.36,-32727.76,-45780.15,-28118.88,-33240.13,-38361.38,-28798.14,-36314.42,-50370.84,-31351.03,-36866.22,-42381.41,-31847.93,-39901.08,-54961.53,-34583.18,-40492.31,-46401.45
"0.03171.3Northern",13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,11232.06,10695.18,9691.15,11104.97,10711.03,10317.08,8565.16,7491.41,5483.35,8309.66,7521.78,6733.89,5898.24,4287.61,1275.52,5516.69,4334.86,3153.04,5898.24,4287.61,1275.52,5516.69,4334.86,3153.04,3230.68,1083.17,-2932.95,2722.52,1146.75,-429.01,563.61,-2120.78,-7140.93,-71.68,-2041.39,-4011.1,-2103.89,-5325.15,-11349.33,-2866.32,-5229.98,-7593.63,-2103.89,-5325.15,-11349.33,-2866.32,-5229.98,-7593.63,-4771,-8529.14,-15557.35,-5660.52,-8418.12,-11175.71,-7438.07,-11733.09,-19765.33,-8454.75,-11606.29,-14757.83,-10105.15,-14937.04,-23973.31,-11248.98,-14794.46,-18339.94,-10105.15,-14937.04,-23973.31,-11248.98,-14794.46,-18339.94,-12772.26,-18141.03,-28181.33,-14043.18,-17982.6,-21922.02,-15439.33,-21344.98,-32389.31,-16837.41,-21170.77,-25504.14,-18106.44,-24548.96,-36597.32,-19631.6,-24358.91,-29086.22,-18106.44,-24548.96,-36597.32,-19631.6,-24358.91,-29086.22,-20773.52,-27752.92,-40805.31,-22425.83,-27547.08,-32668.33,-23440.62,-30956.9,-45013.32,-25220.06,-30735.25,-36250.44,-26107.73,-34160.88,-49221.33,-28014.29,-33923.42,-39832.56
"0.04171.3Northern",13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,13898.87,11614.84,11077.96,10073.93,11543,11149.06,10755.11,9330.69,8256.94,6248.88,9185.25,8397.37,7609.48,7046.51,5435.88,2423.79,6830.62,5648.79,4466.97,7046.51,5435.88,2423.79,6830.62,5648.79,4466.97,4761.48,2613.97,-1402.15,4474.39,2898.62,1322.86,2477.1,-207.29,-5227.44,2118.12,148.41,-1821.3,192.15,-3029.11,-9053.29,-238.74,-2602.4,-4966.05,192.15,-3029.11,-9053.29,-238.74,-2602.4,-4966.05,-2092.28,-5850.42,-12878.63,-2595.01,-5352.61,-8110.2,-4376.66,-8671.68,-16703.92,-4951.32,-8102.86,-11254.4,-6661.05,-11492.94,-20529.21,-7307.63,-10853.11,-14398.59,-6661.05,-11492.94,-20529.21,-7307.63,-10853.11,-14398.59,-8945.48,-14314.25,-24354.55,-9663.9,-13603.32,-17542.74,-11229.86,-17135.51,-28179.84,-12020.21,-16353.57,-20686.94,-13514.29,-19956.81,-32005.17,-14376.47,-19103.78,-23831.09,-13514.29,-19956.81,-32005.17,-14376.47,-19103.78,-23831.09,-15798.68,-22778.08,-35830.47,-16732.78,-21854.03,-26975.28,-18083.1,-25599.38,-39655.8,-19089.09,-24604.28,-30119.47,-20367.53,-28420.68,-43481.13,-21445.4,-27354.53,-33263.67
"0.02111.4Northern",6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,3049.03,2512.15,1508.12,2866.69,2472.75,2078.8,-0.62,-1074.37,-3082.43,-366.18,-1154.06,-1941.95,-3050.28,-4660.91,-7673,-3597.49,-4779.32,-5961.14,-3050.28,-4660.91,-7673,-3597.49,-4779.32,-5961.14,-6100.37,-8247.88,-12264,-6829.6,-8405.37,-9981.13,-9150.13,-11834.52,-16854.67,-10061.73,-12031.44,-14001.15,-12200.18,-15421.44,-21445.62,-13294.15,-15657.81,-18021.46,-12200.18,-15421.44,-21445.62,-13294.15,-15657.81,-18021.46,-15249.97,-19008.11,-26036.32,-16526.28,-19283.88,-22041.47,-18299.73,-22594.75,-30626.99,-19758.43,-22909.97,-26061.51,-21349.5,-26181.39,-35217.66,-22990.58,-26536.06,-30081.54,-21349.5,-26181.39,-35217.66,-22990.58,-26536.06,-30081.54,-24399.29,-29768.06,-39808.36,-26222.71,-30162.13,-34101.55,-27449.05,-33354.7,-44399.03,-29454.86,-33788.22,-38121.59,-30498.84,-36941.36,-48989.72,-32686.98,-37414.29,-42141.6,-30498.84,-36941.36,-48989.72,-32686.98,-37414.29,-42141.6,-33548.61,-40528.01,-53580.4,-35919.13,-41040.38,-46161.63,-36598.39,-44114.67,-58171.09,-39151.28,-44666.47,-50181.66,-39648.18,-47701.33,-62761.78,-42383.43,-48292.56,-54201.7
"0.03111.4Northern",6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,3431.81,2894.93,1890.9,3304.72,2910.78,2516.83,764.91,-308.84,-2316.9,509.41,-278.47,-1066.36,-1902.01,-3512.64,-6524.73,-2283.56,-3465.39,-4647.21,-1902.01,-3512.64,-6524.73,-2283.56,-3465.39,-4647.21,-4569.57,-6717.08,-10733.2,-5077.73,-6653.5,-8229.26,-7236.64,-9921.03,-14941.18,-7871.93,-9841.64,-11811.35,-9904.14,-13125.4,-19149.58,-10666.57,-13030.23,-15393.88,-9904.14,-13125.4,-19149.58,-10666.57,-13030.23,-15393.88,-12571.25,-16329.39,-23357.6,-13460.77,-16218.37,-18975.96,-15238.32,-19533.34,-27565.58,-16255,-19406.54,-22558.08,-17905.4,-22737.29,-31773.56,-19049.23,-22594.71,-26140.19,-17905.4,-22737.29,-31773.56,-19049.23,-22594.71,-26140.19,-20572.51,-25941.28,-35981.58,-21843.43,-25782.85,-29722.27,-23239.58,-29145.23,-40189.56,-24637.66,-28971.02,-33304.39,-25906.69,-32349.21,-44397.57,-27431.85,-32159.16,-36886.47,-25906.69,-32349.21,-44397.57,-27431.85,-32159.16,-36886.47,-28573.77,-35553.17,-48605.56,-30226.08,-35347.33,-40468.58,-31240.87,-38757.15,-52813.57,-33020.31,-38535.5,-44050.69,-33907.98,-41961.13,-57021.58,-35814.54,-41723.67,-47632.81
"0.04111.4Northern",6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,6098.62,3814.59,3277.71,2273.68,3742.75,3348.81,2954.86,1530.44,456.69,-1551.37,1385,597.12,-190.77,-753.74,-2364.37,-5376.46,-969.63,-2151.46,-3333.28,-753.74,-2364.37,-5376.46,-969.63,-2151.46,-3333.28,-3038.77,-5186.28,-9202.4,-3325.86,-4901.63,-6477.39,-5323.15,-8007.54,-13027.69,-5682.13,-7651.84,-9621.55,-7608.1,-10829.36,-16853.54,-8038.99,-10402.65,-12766.3,-7608.1,-10829.36,-16853.54,-8038.99,-10402.65,-12766.3,-9892.53,-13650.67,-20678.88,-10395.26,-13152.86,-15910.45,-12176.91,-16471.93,-24504.17,-12751.57,-15903.11,-19054.65,-14461.3,-19293.19,-28329.46,-15107.88,-18653.36,-22198.84,-14461.3,-19293.19,-28329.46,-15107.88,-18653.36,-22198.84,-16745.73,-22114.5,-32154.8,-17464.15,-21403.57,-25342.99,-19030.11,-24935.76,-35980.09,-19820.46,-24153.82,-28487.19,-21314.54,-27757.06,-39805.42,-22176.72,-26904.03,-31631.34,-21314.54,-27757.06,-39805.42,-22176.72,-26904.03,-31631.34,-23598.93,-30578.33,-43630.72,-24533.03,-29654.28,-34775.53,-25883.35,-33399.63,-47456.05,-26889.34,-32404.53,-37919.72,-28167.78,-36220.93,-51281.38,-29245.65,-35154.78,-41063.92
"0.02121.4Northern",7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,4575.03,4038.15,3034.12,4392.69,3998.75,3604.8,1525.38,451.63,-1556.43,1159.82,371.94,-415.95,-1524.28,-3134.91,-6147,-2071.49,-3253.32,-4435.14,-1524.28,-3134.91,-6147,-2071.49,-3253.32,-4435.14,-4574.37,-6721.88,-10738,-5303.6,-6879.37,-8455.13,-7624.13,-10308.52,-15328.67,-8535.73,-10505.44,-12475.15,-10674.18,-13895.44,-19919.62,-11768.15,-14131.81,-16495.46,-10674.18,-13895.44,-19919.62,-11768.15,-14131.81,-16495.46,-13723.97,-17482.11,-24510.32,-15000.28,-17757.88,-20515.47,-16773.73,-21068.75,-29100.99,-18232.43,-21383.97,-24535.51,-19823.5,-24655.39,-33691.66,-21464.58,-25010.06,-28555.54,-19823.5,-24655.39,-33691.66,-21464.58,-25010.06,-28555.54,-22873.29,-28242.06,-38282.36,-24696.71,-28636.13,-32575.55,-25923.05,-31828.7,-42873.03,-27928.86,-32262.22,-36595.59,-28972.84,-35415.36,-47463.72,-31160.98,-35888.29,-40615.6,-28972.84,-35415.36,-47463.72,-31160.98,-35888.29,-40615.6,-32022.61,-39002.01,-52054.4,-34393.13,-39514.38,-44635.63,-35072.39,-42588.67,-56645.09,-37625.28,-43140.47,-48655.66,-38122.18,-46175.33,-61235.78,-40857.43,-46766.56,-52675.7
"0.03121.4Northern",7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,4957.81,4420.93,3416.9,4830.72,4436.78,4042.83,2290.91,1217.16,-790.9,2035.41,1247.53,459.64,-376.01,-1986.64,-4998.73,-757.56,-1939.39,-3121.21,-376.01,-1986.64,-4998.73,-757.56,-1939.39,-3121.21,-3043.57,-5191.08,-9207.2,-3551.73,-5127.5,-6703.26,-5710.64,-8395.03,-13415.18,-6345.93,-8315.64,-10285.35,-8378.14,-11599.4,-17623.58,-9140.57,-11504.23,-13867.88,-8378.14,-11599.4,-17623.58,-9140.57,-11504.23,-13867.88,-11045.25,-14803.39,-21831.6,-11934.77,-14692.37,-17449.96,-13712.32,-18007.34,-26039.58,-14729,-17880.54,-21032.08,-16379.4,-21211.29,-30247.56,-17523.23,-21068.71,-24614.19,-16379.4,-21211.29,-30247.56,-17523.23,-21068.71,-24614.19,-19046.51,-24415.28,-34455.58,-20317.43,-24256.85,-28196.27,-21713.58,-27619.23,-38663.56,-23111.66,-27445.02,-31778.39,-24380.69,-30823.21,-42871.57,-25905.85,-30633.16,-35360.47,-24380.69,-30823.21,-42871.57,-25905.85,-30633.16,-35360.47,-27047.77,-34027.17,-47079.56,-28700.08,-33821.33,-38942.58,-29714.87,-37231.15,-51287.57,-31494.31,-37009.5,-42524.69,-32381.98,-40435.13,-55495.58,-34288.54,-40197.67,-46106.81
"0.04121.4Northern",7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,7624.62,5340.59,4803.71,3799.68,5268.75,4874.81,4480.86,3056.44,1982.69,-25.37,2911,2123.12,1335.23,772.26,-838.37,-3850.46,556.37,-625.46,-1807.28,772.26,-838.37,-3850.46,556.37,-625.46,-1807.28,-1512.77,-3660.28,-7676.4,-1799.86,-3375.63,-4951.39,-3797.15,-6481.54,-11501.69,-4156.13,-6125.84,-8095.55,-6082.1,-9303.36,-15327.54,-6512.99,-8876.65,-11240.3,-6082.1,-9303.36,-15327.54,-6512.99,-8876.65,-11240.3,-8366.53,-12124.67,-19152.88,-8869.26,-11626.86,-14384.45,-10650.91,-14945.93,-22978.17,-11225.57,-14377.11,-17528.65,-12935.3,-17767.19,-26803.46,-13581.88,-17127.36,-20672.84,-12935.3,-17767.19,-26803.46,-13581.88,-17127.36,-20672.84,-15219.73,-20588.5,-30628.8,-15938.15,-19877.57,-23816.99,-17504.11,-23409.76,-34454.09,-18294.46,-22627.82,-26961.19,-19788.54,-26231.06,-38279.42,-20650.72,-25378.03,-30105.34,-19788.54,-26231.06,-38279.42,-20650.72,-25378.03,-30105.34,-22072.93,-29052.33,-42104.72,-23007.03,-28128.28,-33249.53,-24357.35,-31873.63,-45930.05,-25363.34,-30878.53,-36393.72,-26641.78,-34694.93,-49755.38,-27719.65,-33628.78,-39537.92
"0.02131.4Northern",9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,6101.03,5564.15,4560.12,5918.69,5524.75,5130.8,3051.38,1977.63,-30.43,2685.82,1897.94,1110.05,1.72,-1608.91,-4621,-545.49,-1727.32,-2909.14,1.72,-1608.91,-4621,-545.49,-1727.32,-2909.14,-3048.37,-5195.88,-9212,-3777.6,-5353.37,-6929.13,-6098.13,-8782.52,-13802.67,-7009.73,-8979.44,-10949.15,-9148.18,-12369.44,-18393.62,-10242.15,-12605.81,-14969.46,-9148.18,-12369.44,-18393.62,-10242.15,-12605.81,-14969.46,-12197.97,-15956.11,-22984.32,-13474.28,-16231.88,-18989.47,-15247.73,-19542.75,-27574.99,-16706.43,-19857.97,-23009.51,-18297.5,-23129.39,-32165.66,-19938.58,-23484.06,-27029.54,-18297.5,-23129.39,-32165.66,-19938.58,-23484.06,-27029.54,-21347.29,-26716.06,-36756.36,-23170.71,-27110.13,-31049.55,-24397.05,-30302.7,-41347.03,-26402.86,-30736.22,-35069.59,-27446.84,-33889.36,-45937.72,-29634.98,-34362.29,-39089.6,-27446.84,-33889.36,-45937.72,-29634.98,-34362.29,-39089.6,-30496.61,-37476.01,-50528.4,-32867.13,-37988.38,-43109.63,-33546.39,-41062.67,-55119.09,-36099.28,-41614.47,-47129.66,-36596.18,-44649.33,-59709.78,-39331.43,-45240.56,-51149.7
"0.03131.4Northern",9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,6483.81,5946.93,4942.9,6356.72,5962.78,5568.83,3816.91,2743.16,735.1,3561.41,2773.53,1985.64,1149.99,-460.64,-3472.73,768.44,-413.39,-1595.21,1149.99,-460.64,-3472.73,768.44,-413.39,-1595.21,-1517.57,-3665.08,-7681.2,-2025.73,-3601.5,-5177.26,-4184.64,-6869.03,-11889.18,-4819.93,-6789.64,-8759.35,-6852.14,-10073.4,-16097.58,-7614.57,-9978.23,-12341.88,-6852.14,-10073.4,-16097.58,-7614.57,-9978.23,-12341.88,-9519.25,-13277.39,-20305.6,-10408.77,-13166.37,-15923.96,-12186.32,-16481.34,-24513.58,-13203,-16354.54,-19506.08,-14853.4,-19685.29,-28721.56,-15997.23,-19542.71,-23088.19,-14853.4,-19685.29,-28721.56,-15997.23,-19542.71,-23088.19,-17520.51,-22889.28,-32929.58,-18791.43,-22730.85,-26670.27,-20187.58,-26093.23,-37137.56,-21585.66,-25919.02,-30252.39,-22854.69,-29297.21,-41345.57,-24379.85,-29107.16,-33834.47,-22854.69,-29297.21,-41345.57,-24379.85,-29107.16,-33834.47,-25521.77,-32501.17,-45553.56,-27174.08,-32295.33,-37416.58,-28188.87,-35705.15,-49761.57,-29968.31,-35483.5,-40998.69,-30855.98,-38909.13,-53969.58,-32762.54,-38671.67,-44580.81
"0.04131.4Northern",9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,9150.62,6866.59,6329.71,5325.68,6794.75,6400.81,6006.86,4582.44,3508.69,1500.63,4437,3649.12,2861.23,2298.26,687.63,-2324.46,2082.37,900.54,-281.28,2298.26,687.63,-2324.46,2082.37,900.54,-281.28,13.23,-2134.28,-6150.4,-273.86,-1849.63,-3425.39,-2271.15,-4955.54,-9975.69,-2630.13,-4599.84,-6569.55,-4556.1,-7777.36,-13801.54,-4986.99,-7350.65,-9714.3,-4556.1,-7777.36,-13801.54,-4986.99,-7350.65,-9714.3,-6840.53,-10598.67,-17626.88,-7343.26,-10100.86,-12858.45,-9124.91,-13419.93,-21452.17,-9699.57,-12851.11,-16002.65,-11409.3,-16241.19,-25277.46,-12055.88,-15601.36,-19146.84,-11409.3,-16241.19,-25277.46,-12055.88,-15601.36,-19146.84,-13693.73,-19062.5,-29102.8,-14412.15,-18351.57,-22290.99,-15978.11,-21883.76,-32928.09,-16768.46,-21101.82,-25435.19,-18262.54,-24705.06,-36753.42,-19124.72,-23852.03,-28579.34,-18262.54,-24705.06,-36753.42,-19124.72,-23852.03,-28579.34,-20546.93,-27526.33,-40578.72,-21481.03,-26602.28,-31723.53,-22831.35,-30347.63,-44404.05,-23837.34,-29352.53,-34867.72,-25115.78,-33168.93,-48229.38,-26193.65,-32102.78,-38011.92
"0.02141.4Northern",10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,7627.03,7090.15,6086.12,7444.69,7050.75,6656.8,4577.38,3503.63,1495.57,4211.82,3423.94,2636.05,1527.72,-82.91,-3095,980.51,-201.32,-1383.14,1527.72,-82.91,-3095,980.51,-201.32,-1383.14,-1522.37,-3669.88,-7686,-2251.6,-3827.37,-5403.13,-4572.13,-7256.52,-12276.67,-5483.73,-7453.44,-9423.15,-7622.18,-10843.44,-16867.62,-8716.15,-11079.81,-13443.46,-7622.18,-10843.44,-16867.62,-8716.15,-11079.81,-13443.46,-10671.97,-14430.11,-21458.32,-11948.28,-14705.88,-17463.47,-13721.73,-18016.75,-26048.99,-15180.43,-18331.97,-21483.51,-16771.5,-21603.39,-30639.66,-18412.58,-21958.06,-25503.54,-16771.5,-21603.39,-30639.66,-18412.58,-21958.06,-25503.54,-19821.29,-25190.06,-35230.36,-21644.71,-25584.13,-29523.55,-22871.05,-28776.7,-39821.03,-24876.86,-29210.22,-33543.59,-25920.84,-32363.36,-44411.72,-28108.98,-32836.29,-37563.6,-25920.84,-32363.36,-44411.72,-28108.98,-32836.29,-37563.6,-28970.61,-35950.01,-49002.4,-31341.13,-36462.38,-41583.63,-32020.39,-39536.67,-53593.09,-34573.28,-40088.47,-45603.66,-35070.18,-43123.33,-58183.78,-37805.43,-43714.56,-49623.7
"0.03141.4Northern",10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,8009.81,7472.93,6468.9,7882.72,7488.78,7094.83,5342.91,4269.16,2261.1,5087.41,4299.53,3511.64,2675.99,1065.36,-1946.73,2294.44,1112.61,-69.21,2675.99,1065.36,-1946.73,2294.44,1112.61,-69.21,8.43,-2139.08,-6155.2,-499.73,-2075.5,-3651.26,-2658.64,-5343.03,-10363.18,-3293.93,-5263.64,-7233.35,-5326.14,-8547.4,-14571.58,-6088.57,-8452.23,-10815.88,-5326.14,-8547.4,-14571.58,-6088.57,-8452.23,-10815.88,-7993.25,-11751.39,-18779.6,-8882.77,-11640.37,-14397.96,-10660.32,-14955.34,-22987.58,-11677,-14828.54,-17980.08,-13327.4,-18159.29,-27195.56,-14471.23,-18016.71,-21562.19,-13327.4,-18159.29,-27195.56,-14471.23,-18016.71,-21562.19,-15994.51,-21363.28,-31403.58,-17265.43,-21204.85,-25144.27,-18661.58,-24567.23,-35611.56,-20059.66,-24393.02,-28726.39,-21328.69,-27771.21,-39819.57,-22853.85,-27581.16,-32308.47,-21328.69,-27771.21,-39819.57,-22853.85,-27581.16,-32308.47,-23995.77,-30975.17,-44027.56,-25648.08,-30769.33,-35890.58,-26662.87,-34179.15,-48235.57,-28442.31,-33957.5,-39472.69,-29329.98,-37383.13,-52443.58,-31236.54,-37145.67,-43054.81
"0.04141.4Northern",10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,10676.62,8392.59,7855.71,6851.68,8320.75,7926.81,7532.86,6108.44,5034.69,3026.63,5963,5175.12,4387.23,3824.26,2213.63,-798.46,3608.37,2426.54,1244.72,3824.26,2213.63,-798.46,3608.37,2426.54,1244.72,1539.23,-608.28,-4624.4,1252.14,-323.63,-1899.39,-745.15,-3429.54,-8449.69,-1104.13,-3073.84,-5043.55,-3030.1,-6251.36,-12275.54,-3460.99,-5824.65,-8188.3,-3030.1,-6251.36,-12275.54,-3460.99,-5824.65,-8188.3,-5314.53,-9072.67,-16100.88,-5817.26,-8574.86,-11332.45,-7598.91,-11893.93,-19926.17,-8173.57,-11325.11,-14476.65,-9883.3,-14715.19,-23751.46,-10529.88,-14075.36,-17620.84,-9883.3,-14715.19,-23751.46,-10529.88,-14075.36,-17620.84,-12167.73,-17536.5,-27576.8,-12886.15,-16825.57,-20764.99,-14452.11,-20357.76,-31402.09,-15242.46,-19575.82,-23909.19,-16736.54,-23179.06,-35227.42,-17598.72,-22326.03,-27053.34,-16736.54,-23179.06,-35227.42,-17598.72,-22326.03,-27053.34,-19020.93,-26000.33,-39052.72,-19955.03,-25076.28,-30197.53,-21305.35,-28821.63,-42878.05,-22311.34,-27826.53,-33341.72,-23589.78,-31642.93,-46703.38,-24667.65,-30576.78,-36485.92
