"","0.00Fixed4.6","0.00Fixed6.4","0.00Fixed8.2","0.00Tracking4.6","0.00Tracking6.4","0.00Tracking8.2","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.15Fixed4.6","0.15Fixed6.4","0.15Fixed8.2","0.15Tracking4.6","0.15Tracking6.4","0.15Tracking8.2","0.20Fixed4.6","0.20Fixed6.4","0.20Fixed8.2","0.20Tracking4.6","0.20Tracking6.4","0.20Tracking8.2","0.25Fixed4.6","0.25Fixed6.4","0.25Fixed8.2","0.25Tracking4.6","0.25Tracking6.4","0.25Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.35Fixed4.6","0.35Fixed6.4","0.35Fixed8.2","0.35Tracking4.6","0.35Tracking6.4","0.35Tracking8.2","0.40Fixed4.6","0.40Fixed6.4","0.40Fixed8.2","0.40Tracking4.6","0.40Tracking6.4","0.40Tracking8.2","0.45Fixed4.6","0.45Fixed6.4","0.45Fixed8.2","0.45Tracking4.6","0.45Tracking6.4","0.45Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.55Fixed4.6","0.55Fixed6.4","0.55Fixed8.2","0.55Tracking4.6","0.55Tracking6.4","0.55Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.65Fixed4.6","0.65Fixed6.4","0.65Fixed8.2","0.65Tracking4.6","0.65Tracking6.4","0.65Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.75Fixed4.6","0.75Fixed6.4","0.75Fixed8.2","0.75Tracking4.6","0.75Tracking6.4","0.75Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2","0.90Fixed4.6","0.90Fixed6.4","0.90Fixed8.2","0.90Tracking4.6","0.90Tracking6.4","0.90Tracking8.2","0.95Fixed4.6","0.95Fixed6.4","0.95Fixed8.2","0.95Tracking4.6","0.95Tracking6.4","0.95Tracking8.2","1.00Fixed4.6","1.00Fixed6.4","1.00Fixed8.2","1.00Tracking4.6","1.00Tracking6.4","1.00Tracking8.2"
"0.0450.1Central",-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-9912.18,-10078.73,-10390.2,-9713.41,-9835.62,-9957.83,-9097.8,-9430.91,-10053.85,-8700.54,-8944.96,-9189.38,-8283.52,-8783.18,-9717.6,-7687.67,-8054.3,-8420.93,-8283.52,-8783.18,-9717.6,-7687.67,-8054.3,-8420.93,-7470.31,-8136.52,-9382.41,-6674.89,-7163.73,-7652.57,-6656.26,-7489.02,-9046.39,-5662.12,-6273.17,-6884.22,-5842.86,-6842.17,-8711.02,-4650.13,-5383.39,-6116.66,-5842.86,-6842.17,-8711.02,-4650.13,-5383.39,-6116.66,-5028.86,-6194.72,-8375.04,-3637.36,-4492.83,-5348.3,-4214.86,-5547.27,-8039.06,-2624.68,-3602.36,-4580.04,-3400.81,-4899.77,-7703.04,-1611.95,-2711.84,-3811.73,-3400.81,-4899.77,-7703.04,-1611.95,-2711.84,-3811.73,-2586.8,-4252.32,-7367.06,-599.22,-1821.32,-3043.42,-1772.75,-3604.82,-7031.03,413.47,-930.85,-2275.16,-958.75,-2957.37,-6695.06,1426.24,-40.28,-1506.8,-958.75,-2957.37,-6695.06,1426.24,-40.28,-1506.8,-144.75,-2309.92,-6359.08,2438.97,850.24,-738.49,669.26,-1662.47,-6023.1,3451.61,1740.66,29.72,1483.31,-1014.97,-5687.08,4464.34,2631.18,798.03
"0.0550.1Central",-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-10726.69,-9515.52,-9682.07,-9993.54,-9254.6,-9376.81,-9499.02,-8304.51,-8637.62,-9260.56,-7783.01,-8027.43,-8271.85,-7093.62,-7593.28,-8527.7,-6311.42,-6678.05,-7044.68,-7093.62,-7593.28,-8527.7,-6311.42,-6678.05,-7044.68,-5884.03,-6550.24,-7796.13,-4839.94,-5328.78,-5817.62,-4673.42,-5506.18,-7063.55,-3368.47,-3979.52,-4590.57,-3463.6,-4462.91,-6331.76,-1897.95,-2631.21,-3364.48,-3463.6,-4462.91,-6331.76,-1897.95,-2631.21,-3364.48,-2253.05,-3418.91,-5599.23,-426.48,-1281.95,-2137.42,-1042.5,-2374.91,-4866.7,1044.88,67.2,-910.48,168.11,-1330.85,-4134.12,2516.3,1416.41,316.52,168.11,-1330.85,-4134.12,2516.3,1416.41,316.52,1378.67,-286.85,-3401.59,3987.72,2765.62,1543.52,2589.28,757.21,-2669,5459.09,4114.77,2770.46,3799.83,1801.21,-1936.48,6930.56,5464.04,3997.52,3799.83,1801.21,-1936.48,6930.56,5464.04,3997.52,5010.38,2845.21,-1203.95,8401.98,6813.25,5224.52,6220.94,3889.21,-471.42,9873.29,8162.34,6451.4,7431.55,4933.27,261.16,11344.71,9511.55,7678.4
"0.0360.1Central",-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13076.34,-13242.89,-13554.36,-12939.72,-13061.93,-13184.14,-12658.59,-12991.7,-13614.64,-12385.57,-12629.99,-12874.41,-12240.92,-12740.58,-13675,-11831.42,-12198.05,-12564.68,-12240.92,-12740.58,-13675,-11831.42,-12198.05,-12564.68,-11824.09,-12490.3,-13736.19,-11277.34,-11766.18,-12255.02,-11406.6,-12239.36,-13796.73,-10723.27,-11334.32,-11945.37,-10989.62,-11988.93,-13857.78,-10169.81,-10903.07,-11636.34,-10989.62,-11988.93,-13857.78,-10169.81,-10903.07,-11636.34,-10572.17,-11738.03,-13918.35,-9615.74,-10471.21,-11326.68,-10154.72,-11487.13,-13978.92,-9061.74,-10039.42,-11017.1,-9737.23,-11236.19,-14039.46,-8507.7,-9607.59,-10707.48,-9737.23,-11236.19,-14039.46,-8507.7,-9607.59,-10707.48,-9319.77,-10985.29,-14100.03,-7953.66,-9175.76,-10397.86,-8902.28,-10734.35,-14160.56,-7399.65,-8743.97,-10088.28,-8484.83,-10483.45,-14221.14,-6845.58,-8312.1,-9778.62,-8484.83,-10483.45,-14221.14,-6845.58,-8312.1,-9778.62,-8067.38,-10232.55,-14281.71,-6291.54,-7880.27,-9469,-7649.92,-9981.65,-14342.28,-5737.57,-7448.52,-9159.46,-7232.43,-9730.71,-14402.82,-5183.53,-7016.69,-8849.84
"0.0460.1Central",-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-12679.68,-12846.23,-13157.7,-12480.91,-12603.12,-12725.33,-11865.3,-12198.41,-12821.35,-11468.04,-11712.46,-11956.88,-11051.02,-11550.68,-12485.1,-10455.17,-10821.8,-11188.43,-11051.02,-11550.68,-12485.1,-10455.17,-10821.8,-11188.43,-10237.81,-10904.02,-12149.91,-9442.39,-9931.23,-10420.07,-9423.76,-10256.52,-11813.89,-8429.62,-9040.67,-9651.72,-8610.36,-9609.67,-11478.52,-7417.63,-8150.89,-8884.16,-8610.36,-9609.67,-11478.52,-7417.63,-8150.89,-8884.16,-7796.36,-8962.22,-11142.54,-6404.86,-7260.33,-8115.8,-6982.36,-8314.77,-10806.56,-5392.18,-6369.86,-7347.54,-6168.31,-7667.27,-10470.54,-4379.45,-5479.34,-6579.23,-6168.31,-7667.27,-10470.54,-4379.45,-5479.34,-6579.23,-5354.3,-7019.82,-10134.56,-3366.72,-4588.82,-5810.92,-4540.25,-6372.32,-9798.53,-2354.03,-3698.35,-5042.66,-3726.25,-5724.87,-9462.56,-1341.26,-2807.78,-4274.3,-3726.25,-5724.87,-9462.56,-1341.26,-2807.78,-4274.3,-2912.25,-5077.42,-9126.58,-328.53,-1917.26,-3505.99,-2098.24,-4429.97,-8790.6,684.11,-1026.84,-2737.78,-1284.19,-3782.47,-8454.58,1696.84,-136.32,-1969.47
"0.0560.1Central",-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-13494.19,-12283.02,-12449.57,-12761.04,-12022.1,-12144.31,-12266.52,-11072.01,-11405.12,-12028.06,-10550.51,-10794.93,-11039.35,-9861.12,-10360.78,-11295.2,-9078.92,-9445.55,-9812.18,-9861.12,-10360.78,-11295.2,-9078.92,-9445.55,-9812.18,-8651.53,-9317.74,-10563.63,-7607.44,-8096.28,-8585.12,-7440.92,-8273.68,-9831.05,-6135.97,-6747.02,-7358.07,-6231.1,-7230.41,-9099.26,-4665.45,-5398.71,-6131.98,-6231.1,-7230.41,-9099.26,-4665.45,-5398.71,-6131.98,-5020.55,-6186.41,-8366.73,-3193.98,-4049.45,-4904.92,-3810,-5142.41,-7634.2,-1722.62,-2700.3,-3677.98,-2599.39,-4098.35,-6901.62,-251.2,-1351.09,-2450.98,-2599.39,-4098.35,-6901.62,-251.2,-1351.09,-2450.98,-1388.83,-3054.35,-6169.09,1220.22,-1.88,-1223.98,-178.22,-2010.29,-5436.5,2691.59,1347.27,2.96,1032.33,-966.29,-4703.98,4163.06,2696.54,1230.02,1032.33,-966.29,-4703.98,4163.06,2696.54,1230.02,2242.88,77.71,-3971.45,5634.48,4045.75,2457.02,3453.44,1121.71,-3238.92,7105.79,5394.84,3683.9,4664.05,2165.77,-2506.34,8577.21,6744.05,4910.9
"0.0370.1Central",-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-15843.84,-16010.39,-16321.86,-15707.22,-15829.43,-15951.64,-15426.09,-15759.2,-16382.14,-15153.07,-15397.49,-15641.91,-15008.42,-15508.08,-16442.5,-14598.92,-14965.55,-15332.18,-15008.42,-15508.08,-16442.5,-14598.92,-14965.55,-15332.18,-14591.59,-15257.8,-16503.69,-14044.84,-14533.68,-15022.52,-14174.1,-15006.86,-16564.23,-13490.77,-14101.82,-14712.87,-13757.12,-14756.43,-16625.28,-12937.31,-13670.57,-14403.84,-13757.12,-14756.43,-16625.28,-12937.31,-13670.57,-14403.84,-13339.67,-14505.53,-16685.85,-12383.24,-13238.71,-14094.18,-12922.22,-14254.63,-16746.42,-11829.24,-12806.92,-13784.6,-12504.73,-14003.69,-16806.96,-11275.2,-12375.09,-13474.98,-12504.73,-14003.69,-16806.96,-11275.2,-12375.09,-13474.98,-12087.27,-13752.79,-16867.53,-10721.16,-11943.26,-13165.36,-11669.78,-13501.85,-16928.06,-10167.15,-11511.47,-12855.78,-11252.33,-13250.95,-16988.64,-9613.08,-11079.6,-12546.12,-11252.33,-13250.95,-16988.64,-9613.08,-11079.6,-12546.12,-10834.88,-13000.05,-17049.21,-9059.04,-10647.77,-12236.5,-10417.42,-12749.15,-17109.78,-8505.07,-10216.02,-11926.96,-9999.93,-12498.21,-17170.32,-7951.03,-9784.19,-11617.34
"0.0470.1Central",-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-15447.18,-15613.73,-15925.2,-15248.41,-15370.62,-15492.83,-14632.8,-14965.91,-15588.85,-14235.54,-14479.96,-14724.38,-13818.52,-14318.18,-15252.6,-13222.67,-13589.3,-13955.93,-13818.52,-14318.18,-15252.6,-13222.67,-13589.3,-13955.93,-13005.31,-13671.52,-14917.41,-12209.89,-12698.73,-13187.57,-12191.26,-13024.02,-14581.39,-11197.12,-11808.17,-12419.22,-11377.86,-12377.17,-14246.02,-10185.13,-10918.39,-11651.66,-11377.86,-12377.17,-14246.02,-10185.13,-10918.39,-11651.66,-10563.86,-11729.72,-13910.04,-9172.36,-10027.83,-10883.3,-9749.86,-11082.27,-13574.06,-8159.68,-9137.36,-10115.04,-8935.81,-10434.77,-13238.04,-7146.95,-8246.84,-9346.73,-8935.81,-10434.77,-13238.04,-7146.95,-8246.84,-9346.73,-8121.8,-9787.32,-12902.06,-6134.22,-7356.32,-8578.42,-7307.75,-9139.82,-12566.03,-5121.53,-6465.85,-7810.16,-6493.75,-8492.37,-12230.06,-4108.76,-5575.28,-7041.8,-6493.75,-8492.37,-12230.06,-4108.76,-5575.28,-7041.8,-5679.75,-7844.92,-11894.08,-3096.03,-4684.76,-6273.49,-4865.74,-7197.47,-11558.1,-2083.39,-3794.34,-5505.28,-4051.69,-6549.97,-11222.08,-1070.66,-2903.82,-4736.97
"0.0570.1Central",-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-16261.69,-15050.52,-15217.07,-15528.54,-14789.6,-14911.81,-15034.02,-13839.51,-14172.62,-14795.56,-13318.01,-13562.43,-13806.85,-12628.62,-13128.28,-14062.7,-11846.42,-12213.05,-12579.68,-12628.62,-13128.28,-14062.7,-11846.42,-12213.05,-12579.68,-11419.03,-12085.24,-13331.13,-10374.94,-10863.78,-11352.62,-10208.42,-11041.18,-12598.55,-8903.47,-9514.52,-10125.57,-8998.6,-9997.91,-11866.76,-7432.95,-8166.21,-8899.48,-8998.6,-9997.91,-11866.76,-7432.95,-8166.21,-8899.48,-7788.05,-8953.91,-11134.23,-5961.48,-6816.95,-7672.42,-6577.5,-7909.91,-10401.7,-4490.12,-5467.8,-6445.48,-5366.89,-6865.85,-9669.12,-3018.7,-4118.59,-5218.48,-5366.89,-6865.85,-9669.12,-3018.7,-4118.59,-5218.48,-4156.33,-5821.85,-8936.59,-1547.28,-2769.38,-3991.48,-2945.72,-4777.79,-8204,-75.91,-1420.23,-2764.54,-1735.17,-3733.79,-7471.48,1395.56,-70.96,-1537.48,-1735.17,-3733.79,-7471.48,1395.56,-70.96,-1537.48,-524.62,-2689.79,-6738.95,2866.98,1278.25,-310.48,685.94,-1645.79,-6006.42,4338.29,2627.34,916.4,1896.55,-601.73,-5273.84,5809.71,3976.55,2143.4
"0.0380.1Central",-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-18611.34,-18777.89,-19089.36,-18474.72,-18596.93,-18719.14,-18193.59,-18526.7,-19149.64,-17920.57,-18164.99,-18409.41,-17775.92,-18275.58,-19210,-17366.42,-17733.05,-18099.68,-17775.92,-18275.58,-19210,-17366.42,-17733.05,-18099.68,-17359.09,-18025.3,-19271.19,-16812.34,-17301.18,-17790.02,-16941.6,-17774.36,-19331.73,-16258.27,-16869.32,-17480.37,-16524.62,-17523.93,-19392.78,-15704.81,-16438.07,-17171.34,-16524.62,-17523.93,-19392.78,-15704.81,-16438.07,-17171.34,-16107.17,-17273.03,-19453.35,-15150.74,-16006.21,-16861.68,-15689.72,-17022.13,-19513.92,-14596.74,-15574.42,-16552.1,-15272.23,-16771.19,-19574.46,-14042.7,-15142.59,-16242.48,-15272.23,-16771.19,-19574.46,-14042.7,-15142.59,-16242.48,-14854.77,-16520.29,-19635.03,-13488.66,-14710.76,-15932.86,-14437.28,-16269.35,-19695.56,-12934.65,-14278.97,-15623.28,-14019.83,-16018.45,-19756.14,-12380.58,-13847.1,-15313.62,-14019.83,-16018.45,-19756.14,-12380.58,-13847.1,-15313.62,-13602.38,-15767.55,-19816.71,-11826.54,-13415.27,-15004,-13184.92,-15516.65,-19877.28,-11272.57,-12983.52,-14694.46,-12767.43,-15265.71,-19937.82,-10718.53,-12551.69,-14384.84
"0.0480.1Central",-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-18214.68,-18381.23,-18692.7,-18015.91,-18138.12,-18260.33,-17400.3,-17733.41,-18356.35,-17003.04,-17247.46,-17491.88,-16586.02,-17085.68,-18020.1,-15990.17,-16356.8,-16723.43,-16586.02,-17085.68,-18020.1,-15990.17,-16356.8,-16723.43,-15772.81,-16439.02,-17684.91,-14977.39,-15466.23,-15955.07,-14958.76,-15791.52,-17348.89,-13964.62,-14575.67,-15186.72,-14145.36,-15144.67,-17013.52,-12952.63,-13685.89,-14419.16,-14145.36,-15144.67,-17013.52,-12952.63,-13685.89,-14419.16,-13331.36,-14497.22,-16677.54,-11939.86,-12795.33,-13650.8,-12517.36,-13849.77,-16341.56,-10927.18,-11904.86,-12882.54,-11703.31,-13202.27,-16005.54,-9914.45,-11014.34,-12114.23,-11703.31,-13202.27,-16005.54,-9914.45,-11014.34,-12114.23,-10889.3,-12554.82,-15669.56,-8901.72,-10123.82,-11345.92,-10075.25,-11907.32,-15333.53,-7889.03,-9233.35,-10577.66,-9261.25,-11259.87,-14997.56,-6876.26,-8342.78,-9809.3,-9261.25,-11259.87,-14997.56,-6876.26,-8342.78,-9809.3,-8447.25,-10612.42,-14661.58,-5863.53,-7452.26,-9040.99,-7633.24,-9964.97,-14325.6,-4850.89,-6561.84,-8272.78,-6819.19,-9317.47,-13989.58,-3838.16,-5671.32,-7504.47
"0.0580.1Central",-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-19029.2,-17818.02,-17984.57,-18296.04,-17557.1,-17679.31,-17801.52,-16607.01,-16940.12,-17563.06,-16085.51,-16329.93,-16574.35,-15396.12,-15895.78,-16830.2,-14613.92,-14980.55,-15347.18,-15396.12,-15895.78,-16830.2,-14613.92,-14980.55,-15347.18,-14186.53,-14852.74,-16098.63,-13142.44,-13631.28,-14120.12,-12975.92,-13808.68,-15366.05,-11670.97,-12282.02,-12893.07,-11766.1,-12765.41,-14634.26,-10200.45,-10933.71,-11666.98,-11766.1,-12765.41,-14634.26,-10200.45,-10933.71,-11666.98,-10555.55,-11721.41,-13901.73,-8728.98,-9584.45,-10439.92,-9345,-10677.41,-13169.2,-7257.62,-8235.3,-9212.98,-8134.39,-9633.35,-12436.62,-5786.2,-6886.09,-7985.98,-8134.39,-9633.35,-12436.62,-5786.2,-6886.09,-7985.98,-6923.83,-8589.35,-11704.09,-4314.78,-5536.88,-6758.98,-5713.22,-7545.29,-10971.5,-2843.41,-4187.73,-5532.04,-4502.67,-6501.29,-10238.98,-1371.94,-2838.46,-4304.98,-4502.67,-6501.29,-10238.98,-1371.94,-2838.46,-4304.98,-3292.12,-5457.29,-9506.45,99.48,-1489.25,-3077.98,-2081.56,-4413.29,-8773.92,1570.79,-140.16,-1851.1,-870.95,-3369.23,-8041.34,3042.21,1209.05,-624.1
"0.0390.1Central",-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21378.84,-21545.39,-21856.86,-21242.22,-21364.43,-21486.64,-20961.09,-21294.2,-21917.14,-20688.07,-20932.49,-21176.91,-20543.42,-21043.08,-21977.5,-20133.92,-20500.55,-20867.18,-20543.42,-21043.08,-21977.5,-20133.92,-20500.55,-20867.18,-20126.59,-20792.8,-22038.69,-19579.84,-20068.68,-20557.52,-19709.1,-20541.86,-22099.23,-19025.77,-19636.82,-20247.87,-19292.12,-20291.43,-22160.28,-18472.31,-19205.57,-19938.84,-19292.12,-20291.43,-22160.28,-18472.31,-19205.57,-19938.84,-18874.67,-20040.53,-22220.85,-17918.24,-18773.71,-19629.18,-18457.22,-19789.63,-22281.42,-17364.24,-18341.92,-19319.6,-18039.73,-19538.69,-22341.96,-16810.2,-17910.09,-19009.98,-18039.73,-19538.69,-22341.96,-16810.2,-17910.09,-19009.98,-17622.27,-19287.79,-22402.53,-16256.16,-17478.26,-18700.36,-17204.78,-19036.85,-22463.06,-15702.15,-17046.47,-18390.78,-16787.33,-18785.95,-22523.64,-15148.08,-16614.6,-18081.12,-16787.33,-18785.95,-22523.64,-15148.08,-16614.6,-18081.12,-16369.88,-18535.05,-22584.21,-14594.04,-16182.77,-17771.5,-15952.42,-18284.15,-22644.78,-14040.07,-15751.02,-17461.96,-15534.93,-18033.21,-22705.32,-13486.03,-15319.19,-17152.34
"0.0490.1Central",-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-20982.18,-21148.73,-21460.2,-20783.41,-20905.62,-21027.83,-20167.8,-20500.91,-21123.85,-19770.54,-20014.96,-20259.38,-19353.52,-19853.18,-20787.6,-18757.67,-19124.3,-19490.93,-19353.52,-19853.18,-20787.6,-18757.67,-19124.3,-19490.93,-18540.31,-19206.52,-20452.41,-17744.89,-18233.73,-18722.57,-17726.26,-18559.02,-20116.39,-16732.12,-17343.17,-17954.22,-16912.86,-17912.17,-19781.02,-15720.13,-16453.39,-17186.66,-16912.86,-17912.17,-19781.02,-15720.13,-16453.39,-17186.66,-16098.86,-17264.72,-19445.04,-14707.36,-15562.83,-16418.3,-15284.86,-16617.27,-19109.06,-13694.68,-14672.36,-15650.04,-14470.81,-15969.77,-18773.04,-12681.95,-13781.84,-14881.73,-14470.81,-15969.77,-18773.04,-12681.95,-13781.84,-14881.73,-13656.8,-15322.32,-18437.06,-11669.22,-12891.32,-14113.42,-12842.75,-14674.82,-18101.03,-10656.53,-12000.85,-13345.16,-12028.75,-14027.37,-17765.06,-9643.76,-11110.28,-12576.8,-12028.75,-14027.37,-17765.06,-9643.76,-11110.28,-12576.8,-11214.75,-13379.92,-17429.08,-8631.03,-10219.76,-11808.49,-10400.74,-12732.47,-17093.1,-7618.39,-9329.34,-11040.28,-9586.69,-12084.97,-16757.08,-6605.66,-8438.82,-10271.97
"0.0590.1Central",-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-21796.7,-20585.52,-20752.07,-21063.54,-20324.6,-20446.81,-20569.02,-19374.51,-19707.62,-20330.56,-18853.01,-19097.43,-19341.85,-18163.62,-18663.28,-19597.7,-17381.42,-17748.05,-18114.68,-18163.62,-18663.28,-19597.7,-17381.42,-17748.05,-18114.68,-16954.03,-17620.24,-18866.13,-15909.94,-16398.78,-16887.62,-15743.42,-16576.18,-18133.55,-14438.47,-15049.52,-15660.57,-14533.6,-15532.91,-17401.76,-12967.95,-13701.21,-14434.48,-14533.6,-15532.91,-17401.76,-12967.95,-13701.21,-14434.48,-13323.05,-14488.91,-16669.23,-11496.48,-12351.95,-13207.42,-12112.5,-13444.91,-15936.7,-10025.12,-11002.8,-11980.48,-10901.89,-12400.85,-15204.12,-8553.7,-9653.59,-10753.48,-10901.89,-12400.85,-15204.12,-8553.7,-9653.59,-10753.48,-9691.33,-11356.85,-14471.59,-7082.28,-8304.38,-9526.48,-8480.72,-10312.79,-13739,-5610.91,-6955.23,-8299.54,-7270.17,-9268.79,-13006.48,-4139.44,-5605.96,-7072.48,-7270.17,-9268.79,-13006.48,-4139.44,-5605.96,-7072.48,-6059.62,-8224.79,-12273.95,-2668.02,-4256.75,-5845.48,-4849.06,-7180.79,-11541.42,-1196.71,-2907.66,-4618.6,-3638.45,-6136.73,-10808.84,274.71,-1558.45,-3391.6
"0.0330.2Central",-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4196.98,-4363.54,-4675.01,-4060.36,-4182.57,-4304.78,-3779.24,-4112.34,-4735.29,-3506.21,-3750.63,-3995.05,-3361.57,-3861.22,-4795.64,-2952.06,-3318.69,-3685.32,-3361.57,-3861.22,-4795.64,-2952.06,-3318.69,-3685.32,-2944.73,-3610.94,-4856.84,-2397.99,-2886.83,-3375.67,-2527.24,-3360,-4917.37,-1843.91,-2454.96,-3066.01,-2110.27,-3109.58,-4978.42,-1290.46,-2023.72,-2756.98,-2110.27,-3109.58,-4978.42,-1290.46,-2023.72,-2756.98,-1692.81,-2858.68,-5038.99,-736.38,-1591.85,-2447.33,-1275.36,-2607.78,-5099.57,-182.38,-1160.06,-2137.74,-857.87,-2356.84,-5160.1,371.66,-728.23,-1828.12,-857.87,-2356.84,-5160.1,371.66,-728.23,-1828.12,-440.42,-2105.94,-5220.67,925.7,-296.4,-1518.51,-22.93,-1855,-5281.21,1479.7,135.39,-1208.92,394.53,-1604.1,-5341.78,2033.78,567.25,-899.27,394.53,-1604.1,-5341.78,2033.78,567.25,-899.27,811.98,-1353.2,-5402.35,2587.82,999.08,-589.65,1229.43,-1102.29,-5462.93,3141.78,1430.84,-280.1,1646.92,-851.36,-5523.46,3695.82,1862.67,29.52
"0.0430.2Central",-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-3800.32,-3966.88,-4278.35,-3601.55,-3723.76,-3845.97,-2985.95,-3319.05,-3942,-2588.68,-2833.1,-3077.52,-2171.67,-2671.32,-3605.74,-1575.81,-1942.44,-2309.07,-2171.67,-2671.32,-3605.74,-1575.81,-1942.44,-2309.07,-1358.45,-2024.66,-3270.56,-563.04,-1051.88,-1540.72,-544.4,-1377.16,-2934.53,449.74,-161.31,-772.36,268.99,-730.32,-2599.16,1461.72,728.46,-4.8,268.99,-730.32,-2599.16,1461.72,728.46,-4.8,1083,-82.87,-2263.18,2474.5,1619.03,763.55,1897,564.58,-1927.21,3487.18,2509.5,1531.82,2711.05,1212.08,-1591.18,4499.91,3400.02,2300.13,2711.05,1212.08,-1591.18,4499.91,3400.02,2300.13,3525.05,1859.53,-1255.2,5512.64,4290.54,3068.43,4339.1,2507.03,-919.18,6525.32,5181.01,3836.7,5153.11,3154.48,-583.2,7538.1,6071.57,4605.05,5153.11,3154.48,-583.2,7538.1,6071.57,4605.05,5967.11,3801.93,-247.22,8550.83,6962.09,5373.36,6781.11,4449.39,88.75,9563.46,7852.52,6141.58,7595.16,5096.88,424.78,10576.19,8743.04,6909.89
"0.0530.2Central",-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-4614.84,-3403.66,-3570.22,-3881.69,-3142.74,-3264.95,-3387.16,-2192.66,-2525.76,-3148.71,-1671.15,-1915.57,-2159.99,-981.77,-1481.42,-2415.84,-199.56,-566.19,-932.82,-981.77,-1481.42,-2415.84,-199.56,-566.19,-932.82,227.83,-438.38,-1684.28,1271.91,783.07,294.23,1438.44,605.68,-951.69,2743.39,2132.34,1521.29,2648.25,1648.94,-219.9,4213.9,3480.64,2747.38,2648.25,1648.94,-219.9,4213.9,3480.64,2747.38,3858.81,2692.94,512.63,5685.38,4829.91,3974.43,5069.36,3736.94,1245.15,7156.74,6179.06,5201.38,6279.97,4781,1977.74,8628.16,7528.27,6428.38,6279.97,4781,1977.74,8628.16,7528.27,6428.38,7490.52,5825,2710.27,10099.58,8877.48,7655.37,8701.13,6869.06,3442.85,11570.94,10226.63,8882.32,9911.69,7913.06,4175.38,13042.42,11575.89,10109.37,9911.69,7913.06,4175.38,13042.42,11575.89,10109.37,11122.24,8957.06,4907.91,14513.84,12925.1,11336.37,12332.79,10001.07,5640.43,15985.14,14274.2,12563.26,13543.4,11045.12,6373.02,17456.56,15623.41,13790.26
